TimePoint,ImageNumber,ObjectNumber,AreaShape_Area,Area_um2,Intensity_IntegratedIntensity_Quant_p63,Total_p63_Intensity_per_um2_Object,Normalized_Total_p63_Intensity_per_um2_Object,renormalizing_value,Renormalized_Total_p63_Intensity_per_um2_Object,rescaled
6,8,95,52,19.9888,2342318,117181.5,0.596245,0.996619,0.598268,0.28531323
168,4,34,66,25.3704,1743664.061,68728.28,0.596202,0.996619,0.598224,0.28529223
12,9,151,48,18.4512,2161920.106,117169.6207,0.596184769,0.996619211,0.598207182,0.28528421
168,4,152,227,87.2588,5996652.788,68722.61,0.596152,0.996619,0.598175,0.28526885
168,4,103,98,37.6712,2588739.107,68719.32,0.596124,0.996619,0.598146,0.28525501
168,2,92,62,23.8328,2791809.285,117141.5,0.596042,0.996619,0.598063,0.2852154
168,7,142,236,90.7184,10626847.07,117141,0.596039,0.996619,0.598061,0.28521445
6,11,41,123,47.2812,5538432,117138.1,0.596025,0.996619,0.598046,0.28520729
0,8,29,70,26.908,1848735.235,68705.78398,0.596006388,0.996619211,0.598028196,0.28519879
168,3,54,163,62.6572,4304809.946,68704.15,0.595992,0.996619,0.598014,0.28519202
168,10,130,25,9.61,1125504.781,117118.1,0.595923,0.996619,0.597944,0.28515861
0,1,86,21,8.0724,945294.2656,117102.01,0.595840751,0.996619211,0.597861997,0.28511948
168,2,166,46,17.6824,2070150.734,117074.1,0.595699,0.996619,0.597719,0.28505124
24,9,62,34,13.0696,1530009,117066.3,0.595659,0.996619,0.597679,0.28503215
6,12,77,36,13.8384,1619912,117059.2,0.595623,0.996619,0.597643,0.28501497
6,4,170,156,59.9664,4117250,68659.28,0.595603,0.996619,0.597623,0.28500542
48,10,72,9,3.4596,404960,117054,0.595596,0.996619,0.597617,0.28500256
0,7,88,49,18.8356,2204085.641,117017.0125,0.595408265,0.996619211,0.597428043,0.28491239
6,2,188,12,4.6128,539709,117002.5,0.595334,0.996619,0.597354,0.28487705
168,16,193,50,19.22,2248763.283,117001.2,0.595328,0.996619,0.597347,0.28487371
48,3,45,43,16.5292,1134293,68623.57,0.595293,0.996619,0.597313,0.28485749
6,4,17,98,37.6712,2584859,68616.31,0.59523,0.996619,0.597249,0.28482694
12,9,1,69,26.5236,3102776.656,116981.7316,0.595228748,0.996619211,0.597247917,0.28482643
24,13,32,14,5.3816,369237.9,68611.18,0.595186,0.996619,0.597205,0.28480595
6,12,73,122,46.8968,5485308,116965.5,0.595146,0.996619,0.597165,0.28478686
24,7,53,21,8.0724,553806.5,68604.93,0.595132,0.996619,0.59715,0.2847797
168,4,3,22,8.4568,580173.793,68604.41,0.595127,0.996619,0.597146,0.28477779
12,5,44,34,13.0696,896607.793,68602.54277,0.595110795,0.996619211,0.597129564,0.28476995
6,13,106,221,84.9524,9935684,116955.9,0.595097,0.996619,0.597116,0.28476347
48,3,129,12,4.6128,539472.7,116951.2,0.595074,0.996619,0.597092,0.28475202
0,4,90,1,0.3844,26367.58594,68594.13615,0.59503787,0.996619211,0.597056392,0.28473503
12,10,109,34,13.0696,896379.2256,68585.05429,0.594959087,0.996619211,0.596977341,0.2846973
24,13,82,87,33.4428,3910360,116926.8,0.594949,0.996619,0.596968,0.28469285
12,5,37,15,5.766,395438.6465,68581.10414,0.59492482,0.996619211,0.596942959,0.2846809
168,3,83,226,86.8744,10157301.04,116919.4,0.594911,0.996619,0.59693,0.28467471
12,5,77,129,49.5876,3400680.649,68579.25467,0.594908777,0.996619211,0.59692686,0.28467321
168,17,181,21,8.0724,943716.041,116906.5,0.594846,0.996619,0.596864,0.28464321
0,7,127,27,10.3788,1213279.992,116899.8335,0.594812033,0.996619211,0.596829788,0.28462689
24,6,6,65,24.986,2920413,116882,0.594721,0.996619,0.596739,0.28458356
6,11,36,102,39.2088,4582775,116881.3,0.594718,0.996619,0.596735,0.28458165
6,10,109,30,11.532,1347817,116876.2,0.594692,0.996619,0.596709,0.28456925
168,17,96,35,13.454,1572428.625,116874.4,0.594683,0.996619,0.5967,0.28456495
168,1,225,85,32.674,3818103.451,116854.5,0.594581,0.996619,0.596598,0.28451627
0,4,31,28,10.7632,1257681.125,116850.112,0.594559039,0.996619211,0.596575936,0.28450575
12,9,111,52,19.9888,2335547.914,116842.8277,0.594521975,0.996619211,0.596538746,0.284488
168,7,117,105,40.362,4715972.387,116841.9,0.594517,0.996619,0.596534,0.28448573
6,3,188,43,16.5292,1931288,116841,0.594513,0.996619,0.596529,0.28448335
6,7,34,29,11.1476,763981.5,68533.28,0.59451,0.996619,0.596527,0.28448239
6,13,150,92,35.3648,4131601,116828.1,0.594447,0.996619,0.596463,0.28445185
0,10,73,31,11.9164,1392023.186,116815.7485,0.59438419,0.996619211,0.596400494,0.28442202
168,4,144,140,53.816,3687328.346,68517.32,0.594372,0.996619,0.596388,0.28441606
12,8,85,52,19.9888,1369560.914,68516.4149,0.594363657,0.996619211,0.596379891,0.28441219
168,15,72,28,10.7632,1257249.979,116810.1,0.594355,0.996619,0.596371,0.28440795
24,9,3,20,7.688,526728.3,68513.04,0.594334,0.996619,0.596351,0.2843984
6,2,49,136,52.2784,3581286,68504.12,0.594257,0.996619,0.596273,0.28436118
168,7,64,46,17.6824,2065122.381,116789.7,0.594252,0.996619,0.596268,0.28435879
0,8,8,2,0.7688,52663.95703,68501.50498,0.594234317,0.996619211,0.596250112,0.28435026
24,11,69,44,16.9136,1974930,116765.8,0.59413,0.996619,0.596145,0.28430009
168,5,22,12,4.6128,538575.4941,116756.7,0.594084,0.996619,0.596099,0.28427814
0,10,49,58,22.2952,1526647.387,68474.26292,0.593997998,0.996619211,0.596012992,0.2842371
48,3,18,30,11.532,1346207,116736.7,0.593982,0.996619,0.595997,0.28422947
6,8,3,28,10.7632,1256374,116728.7,0.593941,0.996619,0.595956,0.2842099
0,12,51,49,18.8356,2198643.867,116728.1035,0.593938233,0.996619211,0.595953024,0.28420848
168,13,91,37,14.2228,1660042.115,116717,0.593882,0.996619,0.595896,0.28418127
24,7,171,51,19.6044,2288017,116709.4,0.593843,0.996619,0.595857,0.28416266
6,7,134,27,10.3788,710392.6,68446.51,0.593757,0.996619,0.595771,0.28412162
0,13,18,45,17.298,2018538.074,116691.9918,0.593754489,0.996619211,0.595768657,0.2841205
24,1,105,23,8.8412,1031672,116689.1,0.59374,0.996619,0.595754,0.2841135
24,5,106,121,46.5124,5427224,116683.4,0.593711,0.996619,0.595725,0.28409966
24,14,35,79,30.3676,2077895,68424.74,0.593568,0.996619,0.595582,0.28403142
12,10,131,101,38.8244,4528785.475,116647.9192,0.593530238,0.996619211,0.595543645,0.28401312
12,10,68,36,13.8384,946813.4404,68419.2855,0.593521082,0.996619211,0.595534458,0.28400873
168,5,129,72,27.6768,3228261.617,116641.4,0.593497,0.996619,0.595511,0.28399754
0,2,142,29,11.1476,762679.7031,68416.49352,0.593496862,0.996619211,0.595510156,0.28399714
48,3,133,15,5.766,672462.8,116625.5,0.593416,0.996619,0.595429,0.28395841
168,8,100,46,17.6824,1209570.627,68405.34,0.5934,0.996619,0.595413,0.28395077
168,1,256,91,34.9804,4079468.912,116621.6,0.593396,0.996619,0.595409,0.28394886
6,8,12,73,28.0612,1919408,68400.79,0.593361,0.996619,0.595373,0.28393168
0,13,171,37,14.2228,1658271.832,116592.5016,0.593248261,0.996619211,0.595260712,0.2838781
168,9,38,26,9.9944,1165099.014,116575.2,0.59316,0.996619,0.595172,0.28383576
168,16,6,38,14.6072,1702735.332,116568.2,0.593125,0.996619,0.595137,0.28381906
6,3,116,35,13.454,919872,68371.63,0.593108,0.996619,0.59512,0.28381095
6,4,167,140,53.816,3679278,68367.73,0.593074,0.996619,0.595086,0.28379472
6,10,42,21,8.0724,940842.5,116550.5,0.593035,0.996619,0.595046,0.28377563
48,4,121,28,10.7632,1254330,116538.7,0.592975,0.996619,0.594986,0.283747
6,7,50,89,34.2116,3986818,116534.1,0.592951,0.996619,0.594962,0.28373555
12,2,41,42,16.1448,1103293.603,68337.39675,0.592810717,0.996619211,0.594821683,0.28366858
6,12,231,71,27.2924,3179093,116482.7,0.59269,0.996619,0.5947,0.28361051
168,2,99,27,10.3788,1208766.004,116464.9,0.592599,0.996619,0.594609,0.28356709
168,7,58,96,36.9024,4297631.447,116459.4,0.592571,0.996619,0.594581,0.28355373
168,15,68,19,7.3036,850523.6621,116452.7,0.592537,0.996619,0.594547,0.2835375
168,15,146,27,10.3788,1208619.203,116450.8,0.592527,0.996619,0.594537,0.28353273
24,14,58,17,6.5348,446356,68304.47,0.592525,0.996619,0.594535,0.28353177
24,6,22,8,3.0752,210038.4,68300.73,0.592493,0.996619,0.594503,0.2835165
6,6,191,56,21.5264,2506552,116440.8,0.592477,0.996619,0.594486,0.28350839
24,3,31,31,11.9164,813817.3,68293.89,0.592433,0.996619,0.594443,0.28348787
0,13,168,38,14.6072,1700613.984,116422.9958,0.592385778,0.996619211,0.594395303,0.28346511
0,7,107,27,10.3788,1207848.289,116376.4876,0.592149134,0.996619211,0.594157856,0.28335179
168,7,102,43,16.5292,1128102.608,68249.07,0.592045,0.996619,0.594053,0.28330175
12,6,72,97,37.2868,4338211.235,116347.105,0.591999629,0.996619211,0.594007844,0.2832802
48,1,86,115,44.206,5142662,116334,0.591933,0.996619,0.593941,0.28324831
168,4,164,59,22.6796,1547503.416,68233.28,0.591907,0.996619,0.593915,0.2832359
6,2,115,46,17.6824,2056752,116316.3,0.591843,0.996619,0.593851,0.28320536
24,1,116,81,31.1364,3621328,116305.3,0.591787,0.996619,0.593794,0.28317815
0,3,169,21,8.0724,550673.6514,68216.84398,0.59176495,0.996619211,0.593772369,0.28316783
12,6,24,46,17.6824,2056223.49,116286.4481,0.591690993,0.996619211,0.593698161,0.28313242
168,1,237,2,0.7688,89398.24609,116282.8,0.591673,0.996619,0.59368,0.28312375
168,4,19,22,8.4568,576757.1055,68200.4,0.591622,0.996619,0.593629,0.28309941
0,9,129,78,29.9832,2044843.387,68199.63802,0.591615692,0.996619211,0.593622605,0.28309636
0,13,159,39,14.9916,1742690.902,116244.4904,0.591477503,0.996619211,0.593483947,0.28303019
168,4,258,29,11.1476,760042.0859,68179.88,0.591444,0.996619,0.593451,0.28301447
168,6,45,88,33.8272,3931899.584,116234.9,0.591428,0.996619,0.593435,0.28300683
24,7,175,49,18.8356,2189108,116221.9,0.591362,0.996619,0.593368,0.28297486
168,8,128,13,4.9972,340621.9746,68162.57,0.591294,0.996619,0.5933,0.28294241
24,1,88,28,10.7632,733614.7,68159.54,0.591268,0.996619,0.593274,0.28293
168,16,228,24,9.2256,1071891.275,116186.6,0.591183,0.996619,0.593188,0.28288896
6,8,144,46,17.6824,2054128,116167.9,0.591088,0.996619,0.593093,0.28284362
6,10,20,53,20.3732,2366549,116159.9,0.591047,0.996619,0.593052,0.28282406
24,16,33,80,30.752,3571814,116149,0.590992,0.996619,0.592996,0.28279733
168,4,99,36,13.8384,942632.6738,68117.17,0.5909,0.996619,0.592905,0.28275391
6,8,15,95,36.518,4240727,116127,0.59088,0.996619,0.592884,0.28274389
0,8,40,40,15.376,1785309.824,116110.1603,0.590794002,0.996619211,0.592798127,0.28270291
6,8,122,88,33.8272,2303651,68100.56,0.590756,0.996619,0.59276,0.28268471
12,8,171,111,42.6684,4953570.915,116094.602,0.590714838,0.996619211,0.592718695,0.282665
12,3,47,41,15.7604,1073089.121,68087.68312,0.59064451,0.996619211,0.592648128,0.28263132
0,7,59,17,6.5348,758483.3086,116068.3278,0.590581149,0.996619211,0.592584553,0.28260098
0,13,29,43,16.5292,1918478.66,116066.0322,0.590569469,0.996619211,0.592572833,0.28259539
6,5,90,100,38.44,4461367,116060.5,0.590542,0.996619,0.592545,0.28258211
168,1,17,70,26.908,1831611.18,68069.39,0.590486,0.996619,0.592489,0.28255538
0,2,61,17,6.5348,758354.5605,116048.6259,0.590480902,0.996619211,0.592483965,0.28255298
12,6,38,31,11.9164,811114.2056,68067.05092,0.590465531,0.996619211,0.592468542,0.28254562
24,10,23,42,16.1448,1098895,68064.94,0.590447,0.996619,0.59245,0.28253677
12,5,39,67,25.7548,2988574.839,116039.5281,0.59043461,0.996619211,0.592437516,0.28253082
48,10,142,206,79.1864,9188486,116036.2,0.590418,0.996619,0.59242,0.28252246
48,7,98,50,19.22,2230207,116035.7,0.590415,0.996619,0.592418,0.2825215
0,7,122,117,44.9748,5218387.344,116029.1395,0.590381751,0.996619211,0.592384477,0.2825055
12,8,178,35,13.454,1561041.037,116028.0242,0.590376075,0.996619211,0.592378783,0.28250279
0,2,60,35,13.454,915591.9434,68053.51147,0.590348079,0.996619211,0.592350692,0.28248938
48,6,140,129,49.5876,5753053,116018,0.590325,0.996619,0.592327,0.28247808
0,10,22,25,9.61,1114752.262,115999.1948,0.590229385,0.996619211,0.592231595,0.28243255
168,2,112,119,45.7436,5305587.01,115985.3,0.590159,0.996619,0.592161,0.28239886
168,5,124,26,9.9944,1159087.48,115973.7,0.5901,0.996619,0.592101,0.28237022
12,4,140,46,17.6824,2050627.15,115969.956,0.590080612,0.996619211,0.592082317,0.28236131
48,9,57,81,31.1364,3610887,115970,0.590081,0.996619,0.592082,0.28236116
0,13,78,11,4.2284,490338.2852,115963.0795,0.590045622,0.996619211,0.592047209,0.28234455
168,12,169,57,21.9108,2540765.85,115959.5,0.590028,0.996619,0.592029,0.28233586
12,10,156,32,12.3008,1426214.859,115944.8865,0.589953052,0.996619211,0.591954325,0.28230023
24,2,5,40,15.376,1782641,115936.6,0.589911,0.996619,0.591912,0.28228003
168,8,174,4,1.5376,178253.5156,115929.7,0.589876,0.996619,0.591877,0.28226333
24,9,24,81,31.1364,3609474,115924.6,0.58985,0.996619,0.591851,0.28225092
12,8,101,97,37.2868,4321924.747,115910.3154,0.589777147,0.996619211,0.591777823,0.282216
48,10,161,23,8.8412,1024693,115899.7,0.589723,0.996619,0.591724,0.28219031
12,1,97,85,32.674,3786706.183,115893.5601,0.589691893,0.996619211,0.591692279,0.28217517
6,3,69,187,71.8828,4886245,67975.17,0.589668,0.996619,0.591669,0.28216407
0,3,44,62,23.8328,2761859.635,115884.8157,0.589647399,0.996619211,0.591647635,0.28215387
6,11,64,25,9.61,1113602,115879.5,0.58962,0.996619,0.59162,0.28214068
6,4,19,104,39.9776,2716842,67959.11,0.589529,0.996619,0.591529,0.28209725
6,1,107,47,18.0668,2093232,115860.7,0.589525,0.996619,0.591525,0.28209535
24,9,6,88,33.8272,3919238,115860.6,0.589524,0.996619,0.591524,0.28209487
12,5,151,27,10.3788,1202285.563,115840.5174,0.589422,0.996619211,0.591421471,0.28204594
48,8,51,75,28.83,1958886,67946.09,0.589416,0.996619,0.591416,0.28204333
6,10,122,12,4.6128,534340.8,115838.7,0.589413,0.996619,0.591412,0.28204142
24,13,78,2,0.7688,52233.85,67942.06,0.589381,0.996619,0.591381,0.28202663
24,13,78,88,33.8272,3917807,115818.3,0.589309,0.996619,0.591308,0.28199179
0,8,61,37,14.2228,966090.7256,67925.49467,0.589237564,0.996619211,0.591236409,0.28195763
168,2,227,54,20.7576,2403323.936,115780.4,0.589116,0.996619,0.591115,0.28189969
6,2,64,68,26.1392,1775146,67911.26,0.589114,0.996619,0.591112,0.28189825
24,9,6,59,22.6796,1540154,67909.23,0.589096,0.996619,0.591095,0.28189014
6,1,97,70,26.908,1827150,67903.59,0.589048,0.996619,0.591046,0.28186676
168,6,78,68,26.1392,1774720.617,67894.99,0.588973,0.996619,0.590971,0.28183097
6,7,13,39,14.9916,1017814,67892.29,0.58895,0.996619,0.590947,0.28181951
24,13,18,77,29.5988,3425922,115745.3,0.588938,0.996619,0.590935,0.28181379
48,1,46,32,12.3008,1423682,115739,0.588905,0.996619,0.590903,0.28179852
6,10,106,177,68.0388,7874596,115736.8,0.588894,0.996619,0.590892,0.28179327
48,8,30,106,40.7464,4715837,115736.3,0.588892,0.996619,0.590889,0.28179184
0,3,52,25,9.61,1112210.791,115734.7337,0.588883749,0.996619211,0.590881394,0.28178821
48,3,94,57,21.9108,2535822,115733.9,0.588879,0.996619,0.590877,0.28178611
24,1,52,15,5.766,391380.6,67877.31,0.58882,0.996619,0.590817,0.28175748
6,5,18,32,12.3008,834693.8,67856.87,0.588642,0.996619,0.590639,0.28167253
48,7,195,4,1.5376,177833.1,115656.3,0.588484,0.996619,0.590481,0.28159713
168,15,71,30,11.532,1333619.066,115645.1,0.588428,0.996619,0.590424,0.28156993
0,14,11,4,1.5376,177800.6641,115635.1873,0.588377235,0.996619211,0.590373162,0.28154567
168,13,86,34,13.0696,1511188.387,115626.2,0.588332,0.996619,0.590327,0.28152364
24,16,23,112,43.0528,4976772,115596.9,0.588183,0.996619,0.590178,0.28145253
6,7,84,100,38.44,4443365,115592.2,0.588159,0.996619,0.590154,0.28144108
12,4,62,36,13.8384,1599534.76,115586.6834,0.588130437,0.996619211,0.590125527,0.28142749
6,2,182,77,29.5988,3420756,115570.8,0.588049,0.996619,0.590044,0.28138859
168,5,100,86,33.0584,2240766.392,67782.06,0.587993,0.996619,0.589988,0.28136186
168,2,256,103,39.5932,4575354.297,115559.1,0.58799,0.996619,0.589985,0.28136043
0,12,27,47,18.0668,2087669.205,115552.7932,0.587957996,0.996619211,0.589952501,0.28134492
0,11,5,11,4.2284,488589.4141,115549.4783,0.587941129,0.996619211,0.589935577,0.28133684
6,1,118,1,0.3844,26041.8,67746.62,0.587686,0.996619,0.589679,0.2812144
48,2,12,23,8.8412,598873.9,67736.72,0.5876,0.996619,0.589593,0.28117336
24,1,24,26,9.9944,676861.3,67724.05,0.58749,0.996619,0.589483,0.28112087
6,13,178,232,89.1808,10296797,115459.8,0.587485,0.996619,0.589478,0.28111848
12,10,79,131,50.3564,5814023.366,115457.4864,0.587473054,0.996619211,0.589465914,0.28111271
0,12,55,38,14.6072,1686461.428,115454.1204,0.587455927,0.996619211,0.589448729,0.28110451
24,15,65,10,3.844,443786.1,115449,0.58743,0.996619,0.589423,0.28109223
6,10,17,70,26.908,3106198,115437.7,0.587372,0.996619,0.589365,0.28106455
6,8,121,39,14.9916,1730454,115428.2,0.587324,0.996619,0.589317,0.28104165
6,1,120,54,20.7576,2395398,115398.6,0.587173,0.996619,0.589165,0.28096911
24,13,67,75,28.83,3326831,115394.8,0.587154,0.996619,0.589146,0.28096004
168,7,91,139,53.4316,3616528.369,67685.2,0.587153,0.996619,0.589145,0.28095957
48,3,85,86,33.0584,3814678,115392.1,0.58714,0.996619,0.589132,0.28095336
0,12,48,31,11.9164,1374937.881,115381.9846,0.587088884,0.996619211,0.589080441,0.28092876
24,3,30,46,17.6824,1196587,67671.08,0.587031,0.996619,0.589022,0.28090087
6,1,13,109,41.8996,4833823,115366.8,0.587012,0.996619,0.589003,0.2808918
24,1,62,58,22.2952,1508671,67667.97,0.587004,0.996619,0.588995,0.28088798
24,11,79,48,18.4512,2128493,115357.9,0.586967,0.996619,0.588958,0.28087033
168,4,20,131,50.3564,5807392.822,115325.8,0.586803,0.996619,0.588794,0.28079206
48,8,241,117,44.9748,5186378,115317.4,0.58676,0.996619,0.588751,0.28077154
6,2,142,166,63.8104,4315717,67633.45,0.586704,0.996619,0.588694,0.28074434
24,7,7,67,25.7548,2969519,115299.6,0.58667,0.996619,0.58866,0.28072812
168,7,158,88,33.8272,3900119.609,115295.4,0.586648,0.996619,0.588638,0.28071762
168,12,115,74,28.4456,3279521.807,115291,0.586626,0.996619,0.588616,0.28070712
12,4,84,68,26.1392,1767642.054,67624.18336,0.586623759,0.996619211,0.588613738,0.28070604
6,12,84,51,19.6044,2260161,115288.5,0.586613,0.996619,0.588603,0.28070091
48,2,68,30,11.532,779776.5,67618.49,0.586574,0.996619,0.588564,0.2806823
24,5,80,96,36.9024,4253869,115273.5,0.586537,0.996619,0.588527,0.28066465
24,4,65,112,43.0528,4962818,115272.8,0.586533,0.996619,0.588523,0.28066274
6,13,116,37,14.2228,1639246,115254.8,0.586442,0.996619,0.588431,0.28061883
24,2,38,20,7.688,519697.8,67598.58,0.586402,0.996619,0.588391,0.28059974
6,1,63,107,41.1308,2780348,67597.7,0.586394,0.996619,0.588383,0.28059593
168,16,94,52,19.9888,2303387.682,115233.9,0.586335,0.996619,0.588324,0.28056777
24,7,31,53,20.3732,1377031,67590.31,0.58633,0.996619,0.588319,0.28056538
0,10,173,16,6.1504,415690.3691,67587.534,0.586305835,0.996619211,0.588294735,0.2805538
168,10,90,57,21.9108,2524731.904,115227.7,0.586304,0.996619,0.588293,0.28055298
48,6,103,62,23.8328,2745824,115212,0.586224,0.996619,0.588212,0.28051432
0,2,176,15,5.766,389645.0156,67576.31211,0.586208488,0.996619211,0.588197058,0.28050719
12,10,47,28,10.7632,727239.3594,67567.20672,0.586129501,0.996619211,0.588117803,0.28046937
0,11,54,21,8.0724,929721.5645,115172.881,0.586024919,0.996619211,0.588012866,0.28041929
24,16,11,124,47.6656,5489583,115168.7,0.586003,0.996619,0.587991,0.28040886
6,2,96,63,24.2172,1635817,67547.73,0.585961,0.996619,0.587948,0.28038834
168,1,87,11,4.2284,486940.2969,115159.5,0.585957,0.996619,0.587944,0.28038643
12,8,76,33,12.6852,856824.8789,67545.24004,0.585938945,0.996619211,0.587926601,0.28037812
12,7,61,9,3.4596,233677.3643,67544.61911,0.585933558,0.996619211,0.587921196,0.28037554
48,1,97,33,12.6852,856814.2,67544.4,0.585932,0.996619,0.587919,0.2803745
24,7,89,58,22.2952,2567363,115153.2,0.585925,0.996619,0.587912,0.28037116
24,17,49,83,31.9052,3673929,115151.4,0.585916,0.996619,0.587903,0.28036686
6,13,96,72,27.6768,3186887,115146.5,0.585891,0.996619,0.587878,0.28035493
168,13,74,22,8.4568,973714.959,115139.9,0.585857,0.996619,0.587844,0.28033871
24,13,57,17,6.5348,752357.7,115130.9,0.585812,0.996619,0.587799,0.28031723
24,16,19,5,1.922,221274.9,115127.4,0.585794,0.996619,0.587781,0.28030864
24,15,14,69,26.5236,3053399,115120.1,0.585756,0.996619,0.587743,0.28029051
12,9,15,33,12.6852,1460299.127,115118.3369,0.585747387,0.996619211,0.587734393,0.2802864
48,10,135,179,68.8076,7920798,115115.2,0.585731,0.996619,0.587718,0.28027858
168,4,117,31,11.9164,1371513.826,115094.6,0.585627,0.996619,0.587613,0.28022847
48,1,127,60,23.064,2654071,115074.2,0.585523,0.996619,0.587509,0.28017884
6,4,159,88,33.8272,2283093,67492.82,0.585484,0.996619,0.58747,0.28016023
24,7,26,13,4.9972,575008.6,115066.2,0.585482,0.996619,0.587468,0.28015927
24,6,43,87,33.4428,3848078,115064.5,0.585473,0.996619,0.587459,0.28015498
12,8,86,202,77.6488,8934408.704,115061.7743,0.585459584,0.996619211,0.587445614,0.28014859
168,8,171,82,31.5208,2126998.914,67479.22,0.585366,0.996619,0.587352,0.28010391
12,1,13,37,14.2228,1636213.924,115041.618,0.585357024,0.996619211,0.587342706,0.28009948
48,11,7,29,11.1476,1282414,115039.5,0.585346,0.996619,0.587332,0.28009437
12,5,171,15,5.766,389044.3018,67472.13003,0.585304733,0.996619211,0.587290237,0.28007444
6,7,121,26,9.9944,674221.7,67459.95,0.585199,0.996619,0.587184,0.28002374
48,7,65,37,14.2228,959268.6,67445.83,0.585077,0.996619,0.587061,0.27996504
0,2,11,31,11.9164,803612.1602,67437.49456,0.585004278,0.996619211,0.586988764,0.27993057
12,5,43,21,8.0724,544345.7998,67432.95672,0.584964914,0.996619211,0.586949265,0.27991172
168,6,91,163,62.6572,4224809.25,67427.35,0.584916,0.996619,0.586901,0.27988869
12,5,113,60,23.064,1555084.518,67424.75364,0.584893754,0.996619211,0.586877864,0.27987765
0,6,17,8,3.0752,207343.7305,67424.47011,0.584891294,0.996619211,0.586875396,0.27987647
48,5,21,4,1.5376,103647.2,67408.44,0.584752,0.996619,0.586736,0.27980995
168,14,150,21,8.0724,927542.8789,114903,0.584652,0.996619,0.586635,0.27976175
48,8,12,18,6.9192,794990.5,114896.3,0.584618,0.996619,0.586601,0.27974552
0,3,146,4,1.5376,103619.9727,67390.72103,0.584598529,0.996619211,0.586581638,0.27973628
168,6,16,64,24.6016,1657318.741,67366.3,0.584387,0.996619,0.586369,0.27963481
48,3,76,1,0.3844,44148.49,114850.4,0.584384,0.996619,0.586366,0.27963338
6,4,9,214,82.2616,5540850,67356.46,0.584301,0.996619,0.586283,0.27959377
168,7,189,50,19.22,2206577.938,114806.3,0.58416,0.996619,0.586142,0.27952648
168,2,23,58,22.2952,2559434.715,114797.6,0.584115,0.996619,0.586097,0.279505
24,3,14,41,15.7604,1809207,114794.5,0.5841,0.996619,0.586081,0.27949737
0,5,57,14,5.3816,617686.9883,114777.5733,0.584013507,0.996619211,0.585994631,0.27945615
6,11,40,65,24.986,2867741,114773.9,0.583995,0.996619,0.585976,0.27944726
168,1,224,35,13.454,1544119.115,114770.3,0.583976,0.996619,0.585957,0.27943819
168,8,236,60,23.064,2647007.5,114767.9,0.583964,0.996619,0.585945,0.27943247
0,2,14,42,16.1448,1086740.197,67312.08793,0.583916406,0.996619211,0.5858972,0.27940966
6,4,14,77,29.5988,1992091,67303.09,0.583838,0.996619,0.585819,0.27937234
12,8,91,113,43.4372,4984004.236,114740.4583,0.583824658,0.996619211,0.585805141,0.27936572
168,2,209,12,4.6128,529272.1387,114739.9,0.583822,0.996619,0.585802,0.27936423
6,6,26,39,14.9916,1008925,67299.38,0.583806,0.996619,0.585787,0.27935707
0,10,52,14,5.3816,617435.4141,114730.8262,0.583775647,0.996619211,0.585755964,0.27934226
168,8,25,20,7.688,881900.8906,114711.4,0.583677,0.996619,0.585657,0.27929503
0,2,50,7,2.6908,181045.2422,67283.05418,0.583664545,0.996619211,0.585644485,0.27928906
24,1,101,43,16.5292,1895843,114696.6,0.583602,0.996619,0.585581,0.27925876
168,4,240,50,19.22,1293000.591,67273.7,0.583583,0.996619,0.585563,0.27925017
0,7,123,28,10.7632,1234395.344,114686.6493,0.583550865,0.996619211,0.58553042,0.27923462
6,3,164,184,70.7296,4757860,67268.3,0.583537,0.996619,0.585516,0.27922774
6,10,4,31,11.9164,1366598,114682.1,0.583528,0.996619,0.585507,0.27922345
168,9,155,54,20.7576,2380444.771,114678.2,0.583508,0.996619,0.585487,0.2792139
12,7,63,108,41.5152,2792338.889,67260.63922,0.5834701,0.996619211,0.585449381,0.27919595
168,5,176,51,19.6044,1318506.826,67255.66,0.583427,0.996619,0.585406,0.27917525
24,15,11,155,59.582,6831557,114658.1,0.583405,0.996619,0.585384,0.27916475
168,3,63,135,51.894,3489787.751,67248.39,0.583364,0.996619,0.585343,0.27914518
168,7,19,39,14.9916,1008028.853,67239.58,0.583287,0.996619,0.585266,0.27910844
6,6,31,38,14.6072,1674450,114631.8,0.583272,0.996619,0.58525,0.2791008
48,1,40,223,85.7212,9824514,114610.1,0.583161,0.996619,0.58514,0.27904831
168,5,20,34,13.0696,878469.1982,67214.7,0.583072,0.996619,0.585049,0.27900488
12,10,124,116,44.5904,5108417.415,114563.1664,0.582922557,0.996619211,0.584899981,0.27893377
168,17,58,46,17.6824,2025519.943,114550.1,0.582856,0.996619,0.584833,0.2789018
168,2,80,13,4.9972,572333.5527,114530.8,0.582758,0.996619,0.584735,0.27885503
48,3,66,12,4.6128,309863.1,67174.63,0.582724,0.996619,0.584701,0.27883881
168,7,44,20,7.688,880445.0391,114522,0.582713,0.996619,0.58469,0.27883356
12,6,21,158,60.7352,6954980.793,114513.1784,0.582668207,0.996619211,0.584644768,0.27881197
6,5,6,51,19.6044,1316561,67156.41,0.582566,0.996619,0.584542,0.27876293
168,8,212,21,8.0724,924081.0254,114474.1,0.58247,0.996619,0.584445,0.27871664
12,10,110,20,7.688,516154.8457,67137.72707,0.582403866,0.996619211,0.58437953,0.2786854
