"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dab2ip",2456.3719221351,0.320639555811417,0.0755566051958023,4.24369987217518,2.19864364647018e-05,9.40890148710034e-05
"Dact2",87.1476011605278,0.798122798100657,0.300267777884896,2.65803678211056,0.0078597314405084,0.0192839827533042
"Dad1",1453.84023352051,0.414801491517945,0.0872263785942579,4.75545927966854,1.9799576799993e-06,1.01739646958329e-05
"Dag1",4345.56683070576,0.629083340948033,0.080923265043262,7.77382549519872,7.61506283749019e-15,1.20124628897242e-13
"Dagla",95.1199811092099,1.37426217893982,0.418381217991323,3.28471288825475,0.00102086342387045,0.00312706585627684
"Dao",20.8957763913295,-1.182796543722,0.489853756311569,-2.41459114783166,0.0157528810182925,0.0354560061673679
"Dapk2",98.0253915867591,1.61724560093765,0.271819229268036,5.94971005286352,2.68617909811295e-09,2.13235954536489e-08
"Dapk3",1060.5147388313,0.243247362709753,0.106012347696937,2.29451915738285,0.0217606959431596,0.0471545709855886
"Dars",1441.93074546951,-0.545326170699679,0.096444581193694,-5.65429559598041,1.56486700298067e-08,1.12554618050379e-07
"Daxx",844.094209986353,-0.455358578177829,0.118429890815974,-3.84496325243938,0.000120570505644364,0.000449214505193859
"Dazap2",5341.20792052282,0.323138812267179,0.0621780718916911,5.19698991036678,2.02541351787215e-07,1.23060564179287e-06
"Dbi",2656.22852279123,1.01830416469087,0.25783693737704,3.94941149646757,7.83435706435941e-05,0.000302487152296391
"Dbn1",273.790430913674,1.37057119040143,0.18689344076425,7.33343655505971,2.24324703228446e-13,2.98505724223846e-12
"Dbndd2",377.618276437076,0.65110641738612,0.160121784106827,4.06632002646014,4.77613379413293e-05,0.00019240250453742
"Dbnl",2956.035680966,1.21775390960995,0.0963539547798257,12.6383386379167,1.29766918592144e-36,1.11237409751313e-34
"Dbr1",461.858432060286,-0.994193187256316,0.133938348438905,-7.42276725705492,1.14698231222094e-13,1.59338321715316e-12
"Dcaf10",339.798755561274,-0.343023950421495,0.132779869523564,-2.58340327982187,0.00978308934684423,0.0233501838975617
"Dcaf11",1328.15387797561,-0.530184490382184,0.0971496571255147,-5.4573995016493,4.83158451004041e-08,3.23020928125918e-07
"Dcaf13",832.591611302085,-0.710296619371702,0.106233671594134,-6.68617217792673,2.29083485755943e-11,2.37636508957712e-10
"Dcaf15",480.025540301469,-0.325004251601899,0.133529565994128,-2.4339497337705,0.0149350689768316,0.0339190784033279
"Dcaf17",122.896811667444,-0.67274645886576,0.204050832120812,-3.29695523352459,0.00097739078422979,0.00300806771277846
"Dcaf4",105.706707855618,-0.57150056458624,0.232013435489109,-2.46322185343041,0.0137694685901479,0.0316554643804274
"Dcaf5",1256.41744373585,0.384076759680968,0.0817752416761043,4.69673646703756,2.6435115995968e-06,1.32631357841839e-05
"Dcaf8",659.927555571935,0.309659730134265,0.108209596127173,2.86166607414687,0.00421420653553997,0.0110769422082246
"Dchs1",3.92669547779766,5.71423575356313,1.64035609813953,3.48353370347095,0.000494840811337008,0.00163049752436372
"Dck",228.085929944032,-0.611573466098426,0.204598311120668,-2.98914229911571,0.00279761805975147,0.00768406867976448
"Dclk2",13.6267820403264,2.82794473494834,0.782064713749693,3.61599837613112,0.000299192250047761,0.00103519020682983
"Dclre1b",439.14708587859,0.83261732861375,0.168619218005622,4.93785547378111,7.89863429368997e-07,4.35843802493132e-06
"Dcp1a",434.839093698026,-0.658046582670137,0.130854119913608,-5.0288564326793,4.93413637690538e-07,2.82118304321715e-06
"Dcp2",71.2897814010755,-0.669209750392716,0.276547045115855,-2.41987669805823,0.0155257705895146,0.035044697117545
"Dctd",87.3640174754722,1.69149539963095,0.518835508835707,3.26017662790033,0.00111342852010717,0.00338435749734608
"Dctn1",1971.9361100797,0.613181961231351,0.0881356353472481,6.9572535424004,3.46970197702576e-12,3.98835389417369e-11
"Dctn2",3405.3628828319,0.565172255584116,0.0787463269246056,7.17712530420919,7.11924345094849e-13,8.84546000905488e-12
"Dctn3",607.128990867486,0.495203247008592,0.115243188224898,4.29702835053642,1.73103063065938e-05,7.55098095220176e-05
"Dctn4",757.14523170494,-0.806592272643971,0.129613205165627,-6.22307172801768,4.8751435891559e-10,4.29899025589202e-09
"Dctn5",805.157136882399,0.375000398580003,0.100747456248279,3.72218230161428,0.000197508337251033,0.00070818650885925
"Dctn6",1160.22058095006,0.442354329758471,0.109959213599701,4.02289462862869,5.74872198826366e-05,0.000227521001239154
"Dcun1d1",497.03656912994,-0.535612199852542,0.12915432251651,-4.14707142135389,3.36755038056157e-05,0.00013931302696689
"Dcun1d3",1889.90259208668,-0.88299382558436,0.0936411698318455,-9.42954714438084,4.11863285483137e-21,1.20805947237998e-19
"Dcun1d5",1026.85343341691,-0.401720024176682,0.0920110003231761,-4.36599996484872,1.2654249938829e-05,5.65148206072581e-05
"Dda1",675.446202064289,-0.394176049914374,0.106257974226386,-3.70961382224894,0.000207575622312095,0.000740203557409593
"Ddah1",1246.60751106219,1.34336990910301,0.116331177472219,11.5478063430057,7.57286949520899e-31,4.70453881337197e-29
"Ddb1",8542.07061293335,0.303695007832013,0.061396858351343,4.94642585935132,7.55884981642437e-07,4.18347153503607e-06
"Ddi2",835.015843583308,-0.229972513712579,0.0961890844221505,-2.39083795312247,0.0168099704161633,0.0375600430111001
"Ddias",184.045739326231,-1.77441312704738,0.463633942842375,-3.82718555110327,0.000129616807691093,0.00048129706495907
"Ddit4",4595.97460286972,-1.3165561884712,0.102437240730166,-12.8523199091159,8.34689323840591e-38,7.82202927375361e-36
