"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cplx3",2.12033888730187,5.20309341131752,1.88750456225902,2.75659911787992,0.00584059081638069,0.0100143406628283
"Cpm",55.8293390023975,1.2953839462092,0.293704317176285,4.41050359308028,1.0313049469669e-05,2.35492368716277e-05
"Cpne2",510.410474145733,1.06923707048139,0.142795313411628,7.48790030243614,6.99841535412163e-14,2.76450022444687e-13
"Cpne5",48.9296862923174,1.78923180057285,0.320614040882287,5.58064080927063,2.39634061381018e-08,6.7604627990731e-08
"Cpne8",71.6744880471513,0.893922873202124,0.29376474155241,3.04298898662296,0.00234240905839397,0.00422362566902515
"Cpox",1161.05278064632,-1.06172044370004,0.129685406351825,-8.18689221530212,2.68058037591978e-16,1.20591096269448e-15
"Cpped1",57.0051364906471,-1.50548543944065,0.355304745386622,-4.23716671107915,2.26358067289142e-05,5.00471001094981e-05
"Cpsf1",815.43987087913,-1.42025327981699,0.097807798027522,-14.5208593635586,8.93826018799305e-48,1.23253903644957e-46
"Cpsf3",974.440452584389,-1.43582644211378,0.0989064248480204,-14.5170189329973,9.45328214122232e-48,1.30206807275442e-46
"Cpsf3l",519.158750820575,-0.55683866735739,0.11821895115204,-4.71023183619053,2.47435168490571e-06,5.98332393789799e-06
"Cpsf4",735.735443144657,0.612996269900407,0.104924439590223,5.8422639405503,5.14961292703113e-09,1.5170651429132e-08
"Cpsf6",1600.61441900633,0.569696152108344,0.105181085552673,5.41633649353286,6.08325681963308e-08,1.67195920616232e-07
"Cpsf7",1662.20834841888,1.40232101471044,0.0850883522022157,16.4807635641806,5.04437240926885e-61,9.51404949554119e-60
"Cpt1a",915.746126966674,3.59578286710856,0.114262975481073,31.4693613742291,2.2814233421081e-217,3.12451296807805e-215
"Cpt1b",58.9227597627059,2.22867595075744,0.408065329971607,5.4615665362027,4.7195129652514e-08,1.30847872687393e-07
"Cpt1c",115.901472338739,-1.49543410500437,0.287412006990061,-5.20310240572546,1.95988798315678e-07,5.18335966052348e-07
"Cpt2",102.779227359731,-1.39302505903871,0.246187391544667,-5.65839318698808,1.52796763662537e-08,4.3741249303109e-08
"Cr1l",956.743642566677,0.332795426233589,0.113804441276065,2.92427450547644,0.00345260128084886,0.00609681328011582
"Crabp2",398.011786284534,-0.459049017161446,0.201346346588517,-2.27989742520426,0.0226137728145076,0.0357009680325446
"Cradd",3.76194434331883,-3.30441005539533,1.44203282390479,-2.29149434091765,0.0219348388020952,0.0346836364789887
"Crat",189.943813292959,-0.683760271583889,0.182365139243782,-3.74940229486433,0.000177256539599842,0.000360263030158763
"Crb1",28.1076089743164,-2.72703276209621,0.528018116759602,-5.16465756673609,2.40879492209138e-07,6.32892879900705e-07
"Crb3",1017.70491643653,2.75720837097108,0.149962628517507,18.3859698794836,1.70169007487936e-75,4.25493128266516e-74
"Creb1",488.275203361263,0.901057139122702,0.115835936059436,7.77873576866825,7.32528800261196e-15,3.04114264579674e-14
"Creb3l2",182.222954414488,-0.976522066880551,0.21971454129701,-4.44450358686314,8.80950384476896e-06,2.02464035730655e-05
"Creb5",27.4571920222578,-2.23299988698701,0.487507648036349,-4.58044072945603,4.6399710174172e-06,1.09410753576043e-05
"Crebbp",901.460985858712,1.63062480635107,0.0918271678835057,17.7575421733547,1.50690259250155e-70,3.41375752722344e-69
"Crebrf",804.728688646974,3.16892432024318,0.127795379969654,24.796861365377,9.6917756826906e-136,5.75395470580232e-134
"Crebzf",1042.37774978499,1.04940310308256,0.09774197867644,10.7364626467861,6.86235583289666e-27,4.9083152817846e-26
"Creld2",779.642508355645,-1.18171508238868,0.408309693596602,-2.89416367262684,0.00380169939088328,0.0066809683667141
"Crim1",688.55431508249,-1.04474432186081,0.149809113418187,-6.97383689164781,3.08411636567139e-12,1.10855265252226e-11
"Crip2",3103.76390091536,-0.547251715719114,0.0832428751846469,-6.57415682129211,4.89296412577296e-11,1.635330106595e-10
"Cript",696.827940642339,1.21316404017802,0.109273091226651,11.1021297792492,1.22489691211296e-28,9.29625792492786e-28
"Crisp1",13.0728236395208,5.45819403606553,1.35696890000512,4.02234276411564,5.76221201978124e-05,0.000122718111437363
"Crk",1860.08524503333,0.867065169454545,0.0963317880213022,9.00082088440845,2.2403619921919e-19,1.16735160959346e-18
"Crkl",558.62695921135,1.45878287721421,0.117602676063142,12.4043340342951,2.4756248160057e-35,2.35673224980259e-34
"Crlf2",284.313958175697,1.46887348651114,0.166186991179288,8.83867910531258,9.68568712587615e-19,4.9191698795221e-18
"Crlf3",568.207679360809,-0.51951919563926,0.113388531401027,-4.58176139350329,4.61075807436549e-06,1.08787894111693e-05
"Crls1",130.730308441084,-1.33095270446293,0.193386580665636,-6.88234261075303,5.88761998415833e-12,2.0827002068998e-11
"Crnkl1",636.267116421277,0.408926131058077,0.112162966488491,3.64582128897274,0.00026653916800966,0.000532989887647656
"Crocc",239.514045534073,-2.23322710298961,0.210446791034556,-10.6118372820563,2.62535100835829e-26,1.83318252333338e-25
"Crot",366.320581745694,-1.12109945158993,0.183111072105862,-6.12251044514551,9.21123762356607e-10,2.84286391393645e-09
"Crtc1",68.1657711128067,-0.76000022763258,0.289800443466503,-2.62249504708031,0.00872885365492756,0.0146212848157313
"Crtc2",1406.4721524647,1.54946214242116,0.0824427046784007,18.7944118095765,8.39052022121096e-79,2.25719977022398e-77
"Cry1",554.704884674165,2.03692464505956,0.14071222756382,14.4758183444699,1.72263239103694e-47,2.35120787958972e-46
"Cry2",431.217793857433,1.11460802096239,0.127943012996967,8.7117537320214,2.99209165548931e-18,1.47668667616532e-17
"Cryab",2.35450053238357,5.1868998437325,2.06374703641714,2.51334090477361,0.0119593706234659,0.0196421824412662
"Cryba4",27.30291967511,4.05753077038851,0.675157477464803,6.00975462143206,1.85804333758622e-09,5.62783068725537e-09
"Cryga",4.95794900494398,-4.73795656711372,1.59010019138377,-2.97965913895687,0.00288569293765174,0.00514016720138617
"Cryl1",39.3374750711599,-2.04413169488039,0.402630320751487,-5.0769442576136,3.83553336932521e-07,9.93249853182368e-07
"Crym",8.90090802727478,2.3649733243954,1.04008111996725,2.27383545282494,0.0229758817757789,0.0362346672548663
"Cryz",48.3092817681278,-1.05073745105212,0.374620386691528,-2.80480584714502,0.00503468964810503,0.00871060574776942
"Cryzl1",292.119749783746,-0.535306599622609,0.158797138972619,-3.37100909428167,0.000748933854062771,0.0014272988340693
"Csde1",4513.81781906653,0.547441311817209,0.0814954847651686,6.7174434681219,1.84940477937952e-11,6.32851402642871e-11
"Cse1l",1396.07958249254,-1.47948532936469,0.11581736188399,-12.774296576075,2.28201442044743e-37,2.32877542720004e-36
"Csf1",98.0409901226699,-3.64878112861295,0.399229883659904,-9.13954911181265,6.27132520256146e-20,3.35920050405648e-19
"Csf2",1528.27324305497,2.44888298507422,0.264973889530013,9.24197848104139,2.41980781477689e-20,1.3196164608005e-19
"Csf3",7902.81222692188,2.33460099151416,0.21215035383605,11.0044642834692,3.63670949585219e-28,2.71727357991386e-27
"Csgalnact2",262.475496490124,0.393309643417766,0.176360686102217,2.23014353204437,0.0257379156194646,0.0402117395703639
"Csk",980.256782839131,1.2518754215138,0.0926869467177139,13.5064911063097,1.43185031751064e-41,1.65293678416075e-40
"Csnk1a1",4533.15252815971,0.832838472075503,0.068000049531466,12.2476156681345,1.73007867385272e-34,1.59410612976093e-33
"Csnk1d",6840.01332709263,1.38861823905801,0.0703306618275132,19.7441372365243,9.00904041651472e-87,2.87240621957237e-85
"Csnk1e",1680.17049864451,1.26096548618488,0.0855372914910925,14.7417046320223,3.47891396392635e-49,4.96187823588644e-48
"Csnk1g1",380.141022441096,1.47256877307571,0.151321581727162,9.73138633807573,2.21552604296181e-22,1.32579542551022e-21
"Csnk1g2",2931.47212414232,-0.309607330647921,0.107433010980275,-2.88186403622965,0.00395330278859607,0.0069372750739895
"Csnk1g3",867.217756398147,0.594109797428936,0.113674394518032,5.22641708317781,1.7282626852593e-07,4.59092393271877e-07
"Csnk2a1",2532.03622921759,0.687733650221506,0.072304713653997,9.51160187857943,1.87748818419136e-21,1.07494002830757e-20
"Csnk2a2",1784.06596890401,1.2079870864659,0.0828277768422375,14.584323430131,3.53408192226508e-48,4.89571900311939e-47
"Csnk2b",2362.37238225314,0.218047575875219,0.0674139001316926,3.23446018475811,0.00121872911897059,0.00226598632240567
"Cspg4",25.7423004671416,-4.00744131977602,0.639968643869067,-6.26193385905312,3.8023222056862e-10,1.20435183240289e-09
"Cspp1",466.025791475937,0.772881065488848,0.151505972492873,5.10132407833099,3.37285445163305e-07,8.77772443340131e-07
"Csrnp1",2126.6082342146,4.39734945838302,0.127040894147516,34.6136532483544,1.57448193725261e-262,3.06058972705942e-260
"Csrnp2",313.023791878248,1.87220406497312,0.154098389175174,12.1494071092778,5.77831010092711e-34,5.23217079912649e-33
"Csrp1",2304.84270073027,-1.99810083047156,0.0948563652119072,-21.0644886719815,1.68434452445683e-98,6.2653457434425e-97
"Csrp2bp",147.890868863176,-1.27563575046533,0.22087893023146,-5.77527131776936,7.68291820725336e-09,2.24091312279326e-08
"Cst3",1128.58991105761,0.562318810708744,0.130130131561387,4.32120373630359,1.55180305833644e-05,3.48339177855666e-05
"Cst6",20308.1545121588,0.973302812774742,0.122556165295592,7.94168788185597,1.99448307130738e-15,8.55427401259662e-15
"Csta",215.714067684877,-0.656522570401676,0.243756228077686,-2.69335711164861,0.00707364585105973,0.0120055738342447
"Cstb",3227.6208403279,1.28486743476456,0.109329800893338,11.7522159947778,6.87908500331126e-32,5.80986212052609e-31
"Cstf1",586.936198644304,0.410970533031384,0.0991560215263948,4.14468558444518,3.40280278152229e-05,7.41333679011328e-05
"Cstf2",549.054236528058,-0.739869652820426,0.105734659349136,-6.99741841866036,2.60721781320298e-12,9.41912142827406e-12
"Cstf3",743.356127120395,-0.311917321032811,0.131384960266282,-2.37407173850523,0.0175931319496533,0.0281808115706036
"Ctbp2",1491.37246165234,0.811916436688362,0.0958938190548741,8.46682762966978,2.52166838562577e-17,1.19087568117405e-16
"Ctbs",163.711900313309,-1.14177158238912,0.204250009735015,-5.5900686803903,2.26979817671e-08,6.41849076154598e-08
"Ctc1",640.323649556823,-0.32453732061702,0.122061127713241,-2.6588097840572,0.00784172223238915,0.0132124194526428
"Ctcf",1219.31495217412,0.310569391094193,0.114813042968579,2.7050009568964,0.00683041927035329,0.0116222240641392
"Ctdnep1",1205.89997405245,0.46640431172555,0.0797570406312611,5.84781366051263,4.98076048262784e-09,1.47019655490156e-08
"Ctdp1",1765.14382230958,2.4782528487439,0.101143076158359,24.5024468591771,1.39104899415612e-132,7.87085562327212e-131
"Ctdspl",558.588920007548,-0.718145072017111,0.13004047131924,-5.52247361711045,3.3426000291776e-08,9.35555400642091e-08
"Ctdspl2",555.303145424082,0.716153464899057,0.146960713317951,4.87309464366609,1.09863557647953e-06,2.73343434511381e-06
"Ctgf",384.192559681482,1.02573857587555,0.1972712102269,5.19963645326529,1.99678692386066e-07,5.27747280841417e-07
"Cth",298.193043597741,-0.910240716206325,0.173749234556264,-5.238818568214,1.61607817677502e-07,4.30430368762265e-07
"Ctla2a",100.313248931331,0.799159326924692,0.234716447675002,3.40478622116522,0.000662158684162511,0.00126974327152372
"Ctnna1",31178.8612849057,1.45033376434814,0.0627353734012452,23.1182773882932,3.0325049456505e-118,1.46778110863373e-116
"Ctnnal1",161.057716048337,-0.62856082180709,0.202599110157996,-3.10248559984745,0.001919028840332,0.00349420389540433
"Ctnnb1",32871.126647747,2.23780151558932,0.077757029486247,28.7794110754337,3.88289369756004e-182,3.62764611185997e-180
"Ctnnbip1",433.158147565949,-0.538758328067361,0.134742976884368,-3.9984149120418,6.37680966892546e-05,0.000135305123468116
"Ctnnbl1",611.606728032036,-0.825483333228303,0.121176479087012,-6.81224062167672,9.6090205330809e-12,3.351893356431e-11
"Ctnnd1",11469.7382413286,1.29870066372371,0.0578047049135183,22.4670407999953,8.72120254882395e-112,3.93662670855529e-110
"Ctnnd2",574.739540361286,0.697750826072958,0.219236137135938,3.18264513865392,0.00145936353196255,0.00269345318334037
"Ctns",475.530032349794,1.07934551322342,0.132370036016212,8.15400180967864,3.52075598021402e-16,1.57039789317318e-15
"Ctps1",4335.67107296931,-0.371560327284976,0.112284045542967,-3.30911061752573,0.00093592851324383,0.00176164461059107
"Ctrc",33.1332763908422,3.69970315714037,0.508757303493967,7.27203940215129,3.54100267325684e-13,1.34582668615867e-12
"Ctsa",3639.76662214369,1.01291754938554,0.072543363169701,13.9629251405951,2.62437528097757e-44,3.30501263180164e-43
"Ctsb",30127.24993767,1.16646230266633,0.0775042540130212,15.0503003676463,3.43670366007111e-51,5.20341111949461e-50
"Ctsd",22602.8865924136,1.48290785938884,0.112769708375125,13.149877575776,1.70450197063977e-39,1.84736130846677e-38
"Ctsf",201.14321916484,0.710854530009852,0.206824516492642,3.43699355407482,0.000588209601852006,0.00113480104394435
"Ctsh",2988.57061380722,0.664148606594871,0.0816019410728668,8.13888245626188,3.98943049401055e-16,1.77484740914784e-15
"Ctsk",37.9941063582791,2.24091537378266,0.445421526323618,5.03099927001404,4.87930006169302e-07,1.25011318757492e-06
"Ctsl",43041.1260081046,1.53288032989716,0.0906459958739012,16.9106237415006,3.75710255467682e-64,7.58469011540454e-63
"Ctsz",774.28702756418,-0.398658149981069,0.120740664058353,-3.30177205078483,0.000960761144115654,0.00180669266794849
"Cttnbp2nl",2500.95484894654,2.22803079049997,0.0723945541293357,30.7762209090963,5.45332724439558e-208,6.63873736863187e-206
"Ctu1",94.6690701157542,-1.2246697297651,0.318131688011168,-3.84956851491671,0.000118326082809498,0.000244734159948527
"Cuedc1",204.847795079153,-1.00510472053004,0.172429806443435,-5.82906599074424,5.57384603177126e-09,1.63883855513313e-08
"Cuedc2",88.8363635358367,-1.19276513146426,0.258115080312953,-4.62105945153644,3.81785339659701e-06,9.08087016692069e-06
"Cul1",4190.25586445116,0.894975143919667,0.0851405790117376,10.5117342906052,7.62777423646136e-26,5.25614265853816e-25
"Cul3",4942.92141370474,1.64791613014939,0.0960453362028694,17.157690266903,5.5060205045255e-66,1.15205831806495e-64
"Cul4a",978.89825650996,-1.01366525246661,0.117800417075833,-8.60493772118033,7.63582086803045e-18,3.70777248595902e-17
"Cul4b",1494.48856449464,1.05230518313751,0.126917959531961,8.29122361420032,1.12089330952685e-16,5.13455194466649e-16
"Cul5",825.737249042123,0.588046126047175,0.104823225541674,5.60988390701056,2.02462386357209e-08,5.74405998205529e-08
"Cul9",109.113181657251,-0.711506117291737,0.290151596491207,-2.45218749748737,0.0141990653641176,0.0230660649371001
"Cutc",102.383450027936,-2.20738222809374,0.282143016121228,-7.82362880513512,5.13219924585035e-15,2.14544798165066e-14
"Cwc25",676.798593884268,1.76388277002174,0.125149712828847,14.0941815218866,4.12401476226001e-45,5.28751339518699e-44
"Cwc27",327.981307882755,-0.357148103680117,0.134691417024614,-2.65160254134716,0.00801107833091129,0.0134826862231731
"Cwf19l1",326.909681556634,-0.955844630036432,0.144724619421649,-6.60457518462439,3.98658851757163e-11,1.33945817713335e-10
"Cwf19l2",107.881237203897,-2.66588564836806,0.27400403870561,-9.72936625664956,2.25996528896939e-22,1.35037687965588e-21
"Cxadr",1823.32559662831,1.79535293990547,0.0851751775468156,21.0783586440858,1.25666466447966e-98,4.68895434560645e-97
"Cxcl1",16992.4056758052,0.870579074160801,0.220621742467116,3.94602573810495,7.94590761479611e-05,0.000167098374757499
"Cxcl10",101.125721723903,-1.79558508075663,0.597918591894508,-3.00305945507951,0.00267280209295952,0.00478073772994184
"Cxcl11",16.5179295423973,5.19811643454425,1.32200383880834,3.9319979881676,8.42427709340308e-05,0.000176603561540605
"Cxcl16",6383.684808315,2.54684029733813,0.0735438962348258,34.63020628124,8.87231830211469e-263,1.75293737995223e-260
"Cxcl2",6859.95007862579,3.0636330176061,0.231186558447984,13.2517782961651,4.40636918542092e-40,4.88551623023854e-39
"Cxcl3",44355.3728083735,2.0582274619083,0.10716400202085,19.2063325659287,3.27608187036246e-82,9.37846524978821e-81
"Cxcl6",20873.313018208,2.55188425131163,0.258027014011045,9.88998869398377,4.60079864028408e-23,2.83335846769053e-22
"Cxcr2",17.9611141510245,-1.6197901645946,0.646209844810691,-2.50660087834026,0.0121898268336224,0.0199961607457216
"Cxxc1",1064.63719604024,1.1498241338608,0.109946519529158,10.4580312208598,1.34623814289408e-25,9.20820777421081e-25
"Cyb561",492.129064910782,-0.360085562740022,0.148794888175844,-2.42001299342002,0.0155199525320819,0.0250867043879628
"Cyb561a3",97.8703089715958,-1.56181595791557,0.279916318591532,-5.57958166131302,2.41097735477673e-08,6.79857255025014e-08
"Cyb561d1",227.107248675522,0.536025085374374,0.162321279325824,3.30224778661597,0.00095913300663315,0.00180391245255036
"Cyb5a",1079.53892008516,-0.368192025000586,0.112831898338507,-3.2631909098611,0.0011016528126735,0.00205846817028542
"Cyb5b",1124.36813513921,-1.97290894931301,0.116767559160721,-16.8960365660933,4.81182747298075e-64,9.66535745072734e-63
"Cyb5d2",16.9140961759338,-1.90268620306304,0.697052969979491,-2.72961494320729,0.00634083399865517,0.0108335315213768
"Cyb5r1",222.895429466061,-0.501894965461013,0.168039650451281,-2.98676511235976,0.00281946257501677,0.00502962743547989
"Cyb5r3",592.270762852922,-1.69104016325616,0.137708805991997,-12.2798259056464,1.16248142159666e-34,1.07770969946792e-33
"Cyb5r4",1252.69090048174,0.43192873742731,0.095773957640467,4.50987667282957,6.48653241555662e-06,1.50976610027595e-05
"Cyba",196.442809467253,0.786422329379008,0.205320585841458,3.83021666413058,0.000128030478031953,0.000264171087355092
"Cyc1",2077.99065430979,-0.487229078164919,0.0962868799103687,-5.06018139354468,4.18857809929136e-07,1.08026413979584e-06
"Cycs",1614.83914216479,-0.416951924346567,0.0820502170618726,-5.08166753577448,3.74135822947154e-07,9.6990426718845e-07
"Cyld",2015.16461474977,1.05020417768824,0.100059357421562,10.4958117336653,9.02982143875595e-26,6.20099190768585e-25
"Cyp20a1",525.089048338115,-0.358525236429288,0.132923939459861,-2.69722096626208,0.00699208563365899,0.0118755095908763
"Cyp24a1",6.92251972746408,-2.96712063303631,1.07357216503798,-2.76378312484597,0.00571355006061137,0.00981047233658474
"Cyp26b1",335.507957875857,-1.51185172441691,0.221248965615733,-6.83326007970002,8.30062675155757e-12,2.9055809936036e-11
"Cyp27b1",16.0212617014311,2.09977832397572,0.642590938357175,3.2676749680659,0.00108434817796071,0.00202702160550005
"Cyp2r1",2.34614833479829,-3.89278484177572,1.80468941938338,-2.15703865715897,0.031002652533883,0.047817247035879
"Cyp2s1",1344.2926498575,-0.414224802970459,0.0970618350398055,-4.26763828234428,1.97553312502357e-05,4.38797000051309e-05
"Cyp2u1",42.1731283341305,-1.13699595983981,0.334464420742049,-3.39945264526865,0.000675208709225167,0.00129365362558548
"Cyp3a9",2181.40307422518,1.41901071915787,0.0886642711877825,16.0043126746346,1.19222567200101e-57,2.10994182069841e-56
"Cyp4f17",99.6467493821082,1.48914811660313,0.240599362293266,6.18932694754199,6.04216446560562e-10,1.88751078640433e-09
"Cyp4v3",22.1235324542146,-1.78433979823119,0.535138884125728,-3.33434899081631,0.000854993109722841,0.00161586591788924
"Cyp51",5731.66805476036,-0.580650692331725,0.0909744234583833,-6.38257072986394,1.74139550835895e-10,5.63417413872269e-10
"Cyr61",5827.34221884951,1.75780322956065,0.100396985976787,17.5085259030294,1.23347010915989e-68,2.7276663771734e-67
"Cysrt1",731.523777297106,2.00412302091737,0.151021197184778,13.2704749947471,3.43397148092182e-40,3.81439855189583e-39
"Cyth1",325.595314294124,-0.578899324127645,0.168421087385731,-3.43721402772923,0.000587730984744295,0.00113405921039677
"Cyth2",2821.14501566412,1.49273579742564,0.0998873810207751,14.9441879661974,1.69950188744346e-50,2.51317751502682e-49
"Cyth3",1042.33982307979,2.0282029388653,0.110921934997573,18.2849581456515,1.09047201502571e-74,2.68211606634488e-73
"D2hgdh",64.6135271959229,-1.3594691062761,0.306831254440651,-4.43067349431009,9.39392330545964e-06,2.15320585160516e-05
"Daam1",3003.11695479287,2.27603502399301,0.0836195980596311,27.2189184928863,3.87892998727423e-163,3.03564053289799e-161
"Dab2",974.589602372714,0.627186661306071,0.127064179357042,4.93598325255552,7.97479509104495e-07,2.00903491716709e-06
"Dab2ip",2456.3719221351,-0.441868427099876,0.0745940757791988,-5.92363967894478,3.14893021856377e-09,9.40776078188661e-09
"Dact2",87.1476011605278,-1.1926937179141,0.29185194397376,-4.08663962170263,4.37666142563682e-05,9.43942797096904e-05
"Dad1",1453.84023352051,0.329805575482725,0.0872986504456761,3.7779000454074,0.000158156327427188,0.000323177358113338
"Dag1",4345.56683070576,-0.964998729973191,0.080321152445471,-12.0142540363613,2.99056106212491e-33,2.64239310269277e-32
"Dagla",95.1199811092099,-4.69346874581678,0.378844382963336,-12.3889094226613,3.00096666951258e-35,2.85233835181116e-34
"Daglb",219.543959469055,-0.629948729487214,0.175491539608578,-3.58962449638468,0.00033115464654095,0.000656426940807818
"Dao",20.8957763913295,8.31256445853215,1.25839869995841,6.60566834565777,3.95727925612203e-11,1.3299813049298e-10
"Dap",422.532030893755,-0.313891245555399,0.132811408385185,-2.36343586271625,0.0181063604524827,0.0289644088363846
"Dap3",576.270245900022,-0.4129901982946,0.119697522051894,-3.45028193746193,0.000560001377495509,0.00108419865085556
"Dapk2",98.0253915867591,-1.82535412536375,0.265616982236446,-6.87212884505577,6.32507844339546e-12,2.23127205181369e-11
"Dapk3",1060.5147388313,0.252941783631439,0.105579918728737,2.3957376239445,0.0165869588893661,0.0266790375730202
"Dars",1441.93074546951,-0.718987345964194,0.0927079055254907,-7.75540491276122,8.80620407606983e-15,3.64215413606018e-14
"Dars2",215.538423401216,-2.12798376429657,0.19041026062261,-11.1757830556947,5.35757487414588e-29,4.11532774908899e-28
"Daxx",844.094209986353,0.505059577308141,0.116700321268664,4.32783364962131,1.50583129814643e-05,3.38587291142925e-05
"Dazap1",1415.98982871894,0.808433329934967,0.118441432506692,6.82559567902299,8.75612196705498e-12,3.06324475898249e-11
"Dazap2",5341.20792052282,1.4141324020316,0.0631021782047259,22.4101994933305,3.13032163927858e-111,1.39212680430205e-109
"Dbh",3.24295766813633,4.70015708863017,1.6363038665899,2.8724231388791,0.00407337152437957,0.00712928748356413
"Dbn1",273.790430913674,-0.90239237844578,0.186012545121462,-4.8512447257605,1.22689047464361e-06,3.03935950676357e-06
"Dbndd1",13.9310219555611,4.60721852209256,0.913716141050797,5.04228645539099,4.60001973613283e-07,1.18056724573835e-06
"Dbnl",2956.035680966,-2.04055457778837,0.0953133049711823,-21.4089163984538,1.10348667154155e-101,4.26257095045472e-100
"Dbp",746.910702931301,2.56609015478643,0.18252491254461,14.058848838836,6.79830640148072e-45,8.67017870377202e-44
"Dbr1",461.858432060286,0.292200161356745,0.127231666904663,2.29659933305516,0.0216416367346388,0.0342569468779064
"Dbt",446.530591002605,-0.50593118998701,0.151482361968776,-3.33986863824644,0.000838180265009209,0.00158682823655215
"Dcaf10",339.798755561274,0.475225520155553,0.129493889031911,3.66986831354215,0.000242675451774122,0.000487291660243538
"Dcaf11",1328.15387797561,1.31077961537925,0.0973268347075692,13.4678130581114,2.41925908157067e-41,2.77420651294859e-40
"Dcaf13",832.591611302085,0.466222300754008,0.103264611776046,4.51483129346501,6.33671903691492e-06,1.47660746003284e-05
"Dcaf15",480.025540301469,0.416241369778222,0.131078578018578,3.17551026315854,0.00149573230521723,0.00275677714367304
"Dcaf4",105.706707855618,-0.557687190053225,0.211894901424844,-2.63190471456921,0.00849076723639227,0.0142442548347717
"Dcaf5",1256.41744373585,0.334227976005629,0.0818052209314281,4.08565580778506,4.39524939687743e-05,9.47273707638892e-05
"Dcaf6",581.717489348801,0.747851362056961,0.129599826331793,5.77046577317443,7.90527212629282e-09,2.30353819308707e-08
"Dcakd",507.935392655171,-1.61317716520619,0.137480366061525,-11.7338730716229,8.54569428077952e-32,7.20228723580103e-31
"Dcbld2",1341.45880364526,-0.833122452917534,0.129896634417401,-6.41373394048407,1.41997939822393e-10,4.61407163855347e-10
"Dck",228.085929944032,-0.733863171704414,0.192658729013427,-3.809135332006,0.000139453617899907,0.000286954926230097
"Dclre1a",167.593410108529,-1.55934064985532,0.196262853769584,-7.94516445626545,1.93933321681586e-15,8.32662769115237e-15
"Dclre1b",439.14708587859,-0.858033291887616,0.166658001597526,-5.14846742228281,2.62623386239235e-07,6.88073271946796e-07
"Dclre1c",132.017621659622,1.12821097446585,0.248786485245476,4.534856358265,5.764270141176e-06,1.34685893256016e-05
"Dcp1a",434.839093698026,1.17335387536655,0.129852811309562,9.03602982125153,1.62465381494955e-19,8.55036147500959e-19
"Dcp2",71.2897814010755,0.790140146566179,0.268121734154234,2.94694553225461,0.00320929727331911,0.00568633501000322
"Dcps",153.875263353177,-1.93466106667793,0.203254576963238,-9.51841329028395,1.75843344153448e-21,1.00869299559131e-20
"Dctd",87.3640174754722,-5.45343539420954,0.472682814550553,-11.5371983629126,8.56702407642403e-31,6.96222347734743e-30
"Dctn1",1971.9361100797,-0.845391086557142,0.0870326488061773,-9.71349370785942,2.64125242797641e-22,1.57119320147935e-21
"Dctn3",607.128990867486,-0.30496979582875,0.113671860319427,-2.68289614484851,0.00729876522502858,0.0123667536190137
"Dctn4",757.14523170494,0.670601406439124,0.127152121038317,5.27400880900006,1.33475496022674e-07,3.58113686123168e-07
"Dctn6",1160.22058095006,0.458433523171914,0.110322795469431,4.15538349278812,3.24742392435607e-05,7.08892467602597e-05
"Dctpp1",101.554385084384,-2.14367964411251,0.301024314662163,-7.12128402822989,1.06926184125107e-12,3.95420181367228e-12
"Dcun1d1",497.03656912994,0.971577570545979,0.127961196707043,7.5927515180272,3.1318277059538e-14,1.2632124334724e-13
"Dcun1d3",1889.90259208668,4.24201174306523,0.105283081412117,40.2914854520683,0,0
"Dcun1d4",403.228121744652,-0.389124094836565,0.145525558696129,-2.67392270006049,0.00749697298230441,0.0126794159953316
"Dcun1d5",1026.85343341691,-0.274793922897477,0.0883418914196954,-3.11057323407287,0.00186724587453895,0.00340506086850408
"Dda1",675.446202064289,-0.319708779145006,0.101291357365399,-3.15632831330008,0.00159768913730232,0.00293526668944628
"Ddah1",1246.60751106219,-2.10043686050807,0.114405800592875,-18.3595311568396,2.76988164005037e-75,6.91151418755425e-74
"Ddah2",159.098516162091,1.46657676556099,0.218363017095685,6.71623237793217,1.86483321786724e-11,6.37768727064018e-11
"Ddi2",835.015843583308,0.781705431154573,0.0956840585150674,8.16965169837019,3.09281064617115e-16,1.38464167561867e-15
"Ddias",184.045739326231,-4.29520660246393,0.326973516384363,-13.1362522872184,2.04086970261789e-39,2.20794987934927e-38
"Ddit3",986.229364338047,1.22377856128113,0.18344117380296,6.67123163197608,2.53665480583454e-11,8.59965224188971e-11
"Ddit4",4595.97460286972,0.957599611996089,0.101688191024558,9.4170188529052,4.6407687513037e-21,2.6147987372937e-20
"Ddost",3340.0205971766,-0.183838606313978,0.0768101410175323,-2.39341581565403,0.016692311452936,0.0268341653502448
"Ddr1",1215.62524227885,-0.568124709327947,0.083480900971814,-6.80544534994615,1.00737115329059e-11,3.50891246805149e-11
"Ddt",454.126949530904,0.343002628309257,0.147065046484588,2.33231917786258,0.0196839063712359,0.0313299576843813
"Ddx1",2127.36008764272,-0.919792756912712,0.0984650965128088,-9.34130762562205,9.51516100218855e-21,5.28464149301274e-20
"Ddx10",627.456382119801,-0.365814900605681,0.155650045014781,-2.35023960687543,0.0187613295537634,0.0299683954648053
"Ddx17",2297.83207160759,0.523903837476714,0.0917804419834767,5.70822962010831,1.14157344865104e-08,3.29538759356702e-08
