"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cited4",18.7824188509702,3.87976090535908,0.803533787225616,4.82837307782022,1.3765302427275e-06,3.34015265743726e-06
"Ckap2",579.030746054319,-3.71374259850238,0.397339636531775,-9.34651934279251,9.05795088026668e-21,5.14828442801188e-20
"Ckap4",2850.72133132544,0.813646279506954,0.0990471675090462,8.21473546361275,2.1263247828373e-16,9.66169204313214e-16
"Ckb",136.865742017012,-1.28316467921586,0.213996216308992,-5.99620264950421,2.01984938667388e-09,6.07005452874295e-09
"Cks1b",508.42121424117,-2.49696430289469,0.219571807534134,-11.3719713424799,5.76701768344517e-30,4.75984923801493e-29
"Clasp2",793.619345520673,-0.648481383547983,0.0947579061007843,-6.84355965884535,7.72491316157959e-12,2.71889648437564e-11
"Clasrp",821.683436659307,0.539966016714629,0.100059317141927,5.3964591418181,6.79688806724284e-08,1.82774125243172e-07
"Clca4l",352.881692083795,2.66465134261942,0.485933907937629,5.48356741337226,4.16833329457135e-08,1.13946276836461e-07
"Clca5",2847.16037597234,-1.01387658503238,0.0792915009251998,-12.786699371334,1.94562985634231e-37,2.08744224605714e-36
"Clcc1",742.289636766833,-1.32654995445901,0.122448648654293,-10.8335205740346,2.38793969244405e-27,1.80108636724484e-26
"Clcf1",247.358916976838,1.29286593239319,0.192004975197266,6.73350224943339,1.65627099445256e-11,5.71289890773114e-11
"Clcn3",986.266390440755,-0.906579178481453,0.119148097177094,-7.60884311172821,2.76560212571068e-14,1.12562636712177e-13
"Clcn5",199.726742195467,1.95468265172478,0.178022467441142,10.9799773018596,4.77043658576097e-28,3.70446201266586e-27
"Clcn6",124.266559047793,-0.621534344439553,0.203873092048114,-3.04863353076958,0.00229884723121976,0.00407973886603353
"Clcn7",1553.91898530717,1.74137377244968,0.0922767056784242,18.8712173852219,1.96714203752686e-79,5.6968236199556e-78
"Cldn1",2036.17813333888,1.09698104650172,0.146422326119951,7.49189741462691,6.78849749211388e-14,2.69501762679121e-13
"Cldn15",13.4037060024952,2.60275702537601,0.759654461094824,3.42623805779391,0.000612003739954919,0.00116502524138041
"Cldn17",17.0579271355295,2.54248761084109,0.740676794199362,3.43265460826189,0.000597702990084093,0.00113911562764666
"Cldn23",973.324114633122,3.43799753166254,0.120599997442689,28.5074428239215,9.47256917052182e-179,9.60136287415611e-177
"Cldn3",1211.4895250192,3.25474747655931,0.14275940970508,22.7988297463764,4.70935771281576e-115,2.26735951548275e-113
"Cldn4",63610.8077557708,4.54467099397057,0.102728979799367,44.2394249689472,0,0
"Cldn7",32.7477068712959,4.32047525736431,0.668331829416373,6.46456605416684,1.01589914434907e-10,3.32541490451942e-10
"Cldn8",72.0211006279476,1.80804261938133,0.335791411569472,5.38442186752375,7.2677864780183e-08,1.9489271931655e-07
"Cldnd1",1316.18697288171,1.05511516672047,0.120249709488814,8.77436769873123,1.71866799379957e-18,8.76012733495988e-18
"Clec2d",60.6418720215991,-1.60129426181098,0.296759680402501,-5.39592932449286,6.81697783498754e-08,1.83271705172827e-07
"Clec2d2",189.016968131768,-1.56195768872134,0.20712467538769,-7.54114731041927,4.65854506542412e-14,1.86907945246443e-13
"Clec2dl1",458.736627525832,-1.1140795555274,0.143502427093907,-7.76348928787356,8.26241044278482e-15,3.46038973056827e-14
"Clec2e",7.06163680504846,3.87128552342456,1.36939364506417,2.8270070752688,0.0046985289757656,0.00799227179669829
"Clec2g",107.391234466715,1.90939553352117,0.249603627212421,7.64971068267456,2.01431997797109e-14,8.24494061121357e-14
"Clic1",5746.04628190759,0.531070379036479,0.0866532481867857,6.12868403838398,8.86088931266838e-10,2.72162615650939e-09
"Clic4",755.730712444846,0.991801785547597,0.128479382998868,7.71954038381655,1.16749926833737e-14,4.84396913667445e-14
"Clic5",176.965439707515,2.06486747147188,0.214013756535225,9.64829319806838,4.99806471233451e-22,3.0079498828659e-21
"Clip1",1404.48559343475,-0.283564868325313,0.104436939610767,-2.71517788037595,0.00662401809456892,0.0110352550580657
"Clip2",1502.17442789419,0.336192810188154,0.12692400813735,2.64877240422746,0.00807847154143726,0.0132877919802573
"Clip4",20.6094289055516,-3.58509481971432,0.668923972042559,-5.35949520356885,8.34548096057621e-08,2.22347319574494e-07
"Clk1",2923.09494032718,2.07516776584909,0.0755382217560051,27.4717582385253,3.81944280421927e-166,3.29355683602639e-164
"Clk2",905.479347779739,0.438267924298505,0.121907266670681,3.59509269847249,0.000324276092311698,0.000636813434170916
"Clk3",2566.16866890072,1.77760741625688,0.0803484517222685,22.1237295573701,1.86826542486593e-108,8.08532096791229e-107
"Clk4",601.310092719274,1.79363364508614,0.123832234857277,14.4843840309706,1.52079851729884e-47,2.19112554456211e-46
"Clmp",65.1609480043418,1.06993210836795,0.302609435873765,3.53568653693361,0.000406716986457267,0.000789983993698726
"Cln3",282.993943586338,0.999506351684621,0.185483487694877,5.38865407431211,7.09872909540157e-08,1.90580424482726e-07
