"","A1","A2","A3","B1","B2","B3","C1","C2","C3"
"Aars2",265.332551242926,278.49835764887,303.713913244015,184.046208808894,258.792627259541,204.922710471957,221.370726944987,165.35228817857,178.167093800699
"Aarsd1",759.688988821852,809.862139531165,855.53214998314,402.67079624249,380.507881176129,393.938178578511,368.220615116415,343.513556427312,432.090274729254
"Aasdhppt",1503.31837585795,1375.86502062352,1205.44479932624,510.867658390749,452.591672330614,518.388957084311,769.318070868224,696.342734723838,676.193222141235
"Aass",2.79297422360975,2.77112793680467,3.42212859993256,0,0,0,2.19178937569295,0,1.40289050236771
"Aatf",724.77681102673,600.641980302413,587.750587038417,484.097300745819,482.134209689009,427.6241035876,492.056714843066,450.643207923287,408.241136189003
"Aatk",0,0,0,1.11543156853875,0,4.67860069570678,0,9.31562186921523,0
"Abat",1.39648711180488,0.692781984201168,0,2.23086313707751,1.18170149433581,15.9072423654031,2.19178937569295,4.65781093460761,2.80578100473542
"Abca1",0,0,0.85553214998314,1.11543156853875,1.18170149433581,0,2.19178937569295,0,1.40289050236771
"Abca13",0,0,0,0,0,0,0,0,0
"Abca15",0,0,0,0,0,0,0,0,0
"Abca17",2.79297422360975,1.38556396840234,0,0,2.36340298867161,0,5.47947343923236,0,0
"Abca2",374.956789519609,402.506332820879,414.07756059184,368.092417617789,336.784925885705,416.395461917904,814.249753069929,797.650122551554,770.186885799872
"Abca4",0,3.46390992100584,0.85553214998314,0,2.36340298867161,9.35720139141356,0,2.32890546730381,1.40289050236771
"Abca5",181.543324534634,220.997452960173,226.716019745532,308.974544485235,354.510448300742,396.745338995935,400.001561063962,438.998680586768,405.435355184268
"Abca7",675.89976211356,633.895515544069,541.551850939327,1131.0476104983,1136.79683755104,1133.15708850018,1388.49856950148,1314.667136293,1562.82001963763
"Abca8a",0,0,0,0,0,0,0,0,0
"Abcb10",370.069084628292,336.692044321768,356.756906542969,449.518922121118,463.226985779636,459.438588318406,508.495135160763,365.638158366698,412.449807696106
"Abcb11",1.39648711180488,2.77112793680467,4.2776607499157,2.23086313707751,0,2.80716041742407,2.19178937569295,6.98671640191142,2.80578100473542
"Abcb1a",120.796135171122,122.622411203607,79.564489948432,725.03051955019,666.479642805394,776.647715487326,741.920703672062,840.734873696674,662.164317117558
"Abcb1b",1090.65643431961,1259.47764727772,1701.65344631646,2934.70045682546,2810.08615353055,3258.1775244902,3326.04037761404,4654.31757640666,3156.50363032734
"Abcb4",35.6104213510243,36.7174451626619,34.2212859993256,65.8104625437865,76.8105971318274,72.9861708530258,112.877152848187,199.121417454476,152.91506475808
"Abcb6",63.5401635871218,66.5070704833121,103.51939014796,46.8481258786277,31.9059403470668,59.8860889050468,29.5891565718548,19.7956964720824,23.849138540251
"Abcb7",416.153159317853,356.782721863602,421.777349941688,265.472713312223,224.523283923803,224.572833393925,299.179249782087,300.428805282191,317.053253535102
"Abcb8",492.959950467121,509.88754037206,508.186097089985,147.236967047116,176.073522656035,165.62246462802,298.08335509424,285.290919744716,360.542859108501
"Abcb9",27.2314986801951,37.4102271468631,21.3883037495785,66.9258941123252,55.5399702337829,76.7290514095912,95.3428378426431,87.3339550238928,86.9792111467979
"Abcc1",1121.37915077931,1274.71885093015,1391.95080802257,1280.51544068249,1273.874210894,1255.7364267277,2052.61075033644,2148.41529358776,1822.35476257565
"Abcc10",212.266040994341,195.364519544729,201.050055246038,105.965999011182,118.170149433581,101.057775027266,139.178625356502,89.6628604911966,147.303502748609
"Abcc12",0,0,0,0,0,0,0,0,0
"Abcc2",2.79297422360975,7.62060182621285,4.2776607499157,3.34629470561626,0,0,1.09589468784647,0,1.40289050236771
"Abcc3",900.035943558242,845.194020725425,779.38978863464,1252.62965146902,1224.24274813189,1147.1928905873,1231.78562913944,1148.15039538078,1045.15342426394
"Abcc4",1145.11943168,1155.56034964755,948.785154331302,713.876203864803,675.933254760081,735.476029365106,471.234715773983,458.79437705885,357.737078103766
"Abcc5",495.054681134828,569.46679101336,565.506751138855,53.5407152898602,49.6314627621038,57.0789284876227,99.726416594029,126.925347968057,85.5763206444302
"Abcc6",0,0,0.85553214998314,0,0,0,0,0,0
"Abcc8",0,0,0,0,0,0,0,0,0
"Abcc9",0,0,0,0,0,0,0,0,0
"Abcd1",59.3507022517072,54.7297767518923,44.4876717991233,6.69258941123252,24.8157313810519,12.1643618088376,17.5343150055436,18.6312437384305,26.6549195449865
"Abcd2",0,0,0,0,0,0,0,0,1.40289050236771
"Abcd3",1082.97575520468,974.744251771043,905.153014682162,392.631912125641,388.77979163648,363.059413986846,645.481971141572,678.87594371906,579.393777477864
"Abcd4",201.792387655805,261.871590028042,195.916862346139,70.2721888179415,114.625044950573,81.407652105298,98.6305219061825,109.458556963279,127.663035715461
"Abce1",4174.09997718477,3930.84497835743,3816.52892107479,2345.752588637,2099.88355543473,2266.31417700036,2405.48883982301,2409.25270592579,2028.57966642371
"Abcf1",3771.21344542907,3429.27082179578,3500.83755773101,3600.6131032431,3792.0800953236,3384.49974327429,3612.06889114197,3693.64407114384,3756.94076534072
"Abcf2",2493.4277381276,2219.67347738054,2457.94386690156,1771.30533083954,1838.72752518651,1879.86175953498,1184.66215756204,1283.2269124844,1248.57254710726
"Abcf3",953.102453806827,828.567253104597,719.50253813582,922.46190718155,1039.89731501551,881.448371071158,875.619855589332,784.841142481383,890.835469003495
"Abcg1",62.8419200312194,94.91113183556,36.787882449275,186.277071945972,183.16373162205,145.972341706052,198.356938500212,151.378855374747,203.419122843318
"Abcg2",216.455502329756,242.473694470409,213.027505345802,20.0777682336976,14.1804179320297,19.6501229219685,38.3563140746265,23.2890546730381,18.2375765307802
"Abcg3",81.6944960405852,77.5915822305308,54.7540575989209,16.7314735280813,28.3608358640593,38.3645257047956,23.0137884447759,15.1378855374747,14.0289050236771
"Abcg3l1",4.18946133541463,2.0783459526035,3.42212859993256,0,0,8.4214812522722,0,3.49335820095571,1.40289050236771
"Abcg3l2",0,0,0,0,0,0,0,0,0
"Abcg3l3",148.027633851317,164.189330255677,170.250897846645,56.8870099954765,77.9922986261632,92.6362937749943,31.7809459475477,53.5648257479876,47.6982770805021
"Abcg3l4",2.79297422360975,4.15669190520701,11.1219179497808,1.11543156853875,5.90850747167903,1.87144027828271,1.09589468784647,2.32890546730381,0
"Abcg4",10.4736533385366,11.0845117472187,16.2551108496797,20.0777682336976,17.7255224150371,12.1643618088376,12.0548415663112,23.2890546730381,4.20867150710312
"Abcg5",0,0,0,0,0,0,0,0,0
"Abcg8",0,0,0,0,0,0,0,0,0
"Abhd1",93.5646364909266,126.086321124613,100.097261548027,61.3487362696315,70.9020896601483,80.4719319661566,58.082418455863,87.3339550238928,85.5763206444302
"Abhd10",0,0,0,0,0,0,0,0,0
"Abhd11",220.64496366517,250.787078280823,255.804112844959,264.357281743685,231.613492889818,262.00163895958,203.836411939444,248.028432267855,224.462480378833
"Abhd12",590.714048293462,696.245894122174,703.247427286141,601.217615442388,618.029881537626,567.982124458803,1127.67563379402,1089.92775869818,1444.97721743874
"Abhd12b",65.6348942548291,109.459553503785,80.4200220984151,78.0802097977128,88.6276120751854,72.9861708530258,14.2466309420041,9.31562186921523,5.61156200947083
"Abhd13",564.879036725072,525.128744024485,502.197372040103,919.115612475933,939.452687996965,912.327135662822,761.646808053298,645.106814443155,632.703616567836
"Abhd14a",37.0069084628292,30.4824073048514,41.9210753491738,3.34629470561626,7.09020896601483,13.100081947979,14.2466309420041,8.15116913556333,5.61156200947083
"Abhd14b",347.725290839414,317.294148764135,273.770287994605,224.20174527629,272.973045191571,205.858430611098,303.562828533473,245.699526800552,234.282713895407
"Abhd15",0.698243555902438,3.46390992100584,0,1.11543156853875,1.18170149433581,0,1.09589468784647,5.82226366825952,5.61156200947083
"Abhd16a",472.012643790048,447.537161793955,437.176928641384,547.676900152528,607.394568088604,539.910520284562,610.413341130485,514.688108274141,729.503061231208
"Abhd16b",0,0,1.71106429996628,0,0,0,0,0,0
"Abhd17a",1332.24870466185,1305.201258235,1200.31160642634,1145.5482208893,1119.07131513601,1100.40688363023,1261.37478571129,1198.22186292781,1487.06393250977
"Abhd17b",143.13992896,186.358353750114,173.673026446577,1106.50811599044,905.183344661227,1113.50696557821,1041.09995345415,791.827858883294,967.994446633719
"Abhd17c",1183.52282725463,1009.3833509811,918.841529081892,2478.48894529311,2415.39785442239,2502.11565206399,2175.35095537525,1998.20089094667,2140.81090661312
"Abhd2",668.219082998633,626.274913717856,647.637837537237,739.531129941194,785.831493733311,688.690022408038,661.92039145927,619.488854302813,662.164317117558
"Abhd3",62.143676475317,81.7482741357378,74.4312970485332,20.0777682336976,22.4523283923803,11.2286416696963,41.643998138166,40.7558456778166,32.2664815544573
"Abhd4",1628.30397236448,1842.10729599091,2021.62247041016,1793.61396221032,1641.38337563243,1589.78851640116,1765.48634212067,2022.65439835336,1902.31952121061
"Abhd5",446.87587577756,363.710541705613,384.989467492413,895.691549536619,823.645941552057,894.548453019137,848.22248839317,874.50400297258,808.0649293638
"Abhd6",357.500700622048,371.331143531826,441.4545893913,1335.17158754089,1338.86779308247,1464.40201775622,1869.59633746608,1602.28696150502,1613.32407772286
"Abhd8",495.752924690731,461.392801477978,468.831618190761,176.238187829123,186.708836105057,175.915386158575,196.165149124519,156.036666309355,267.952085952232
"Abi1",1758.87551731824,1758.28067590256,1748.70771456554,4956.97789058622,4886.33567907856,5134.29640346862,3276.72511666095,3541.10076303544,2861.89662483012
"Abi2",189.922247205463,225.15414486538,239.549001995279,43.5018311730114,66.1752836828051,69.2432902964604,108.493574096801,87.3339550238928,95.3965541610042
"Abi3",1.39648711180488,0,0,2.23086313707751,0,0,0,0,1.40289050236771
"Abl1",725.475054582633,689.318074280162,714.369345235922,1147.77908402638,1018.62668811746,1082.62820098655,707.947968348821,650.929078111414,636.91228807494
"Abl2",201.094144099902,193.286173592126,181.372815796426,849.95885522653,768.105971318274,831.855203696666,1077.26447815308,1162.1238281846,1324.32863423512
"Ablim2",2.09473066770731,0.692781984201168,0.85553214998314,0,0,0,1.09589468784647,0,0
"Ablim3",0,0.692781984201168,0,0,0,0,0,0,0
"Abo",0,1.38556396840234,1.71106429996628,0,0,0,0,0,0
"Abo2",0,0,0,0,0,0,0,0,0
"Abr",674.503275001755,762.060182621285,700.680830836191,536.522584467141,575.488627741537,569.853564737086,748.496071799141,634.626739840287,628.494945060733
"Abra",0,0,0,0,0,0,0,0,0
"Abracl",1135.34402189736,1194.35614076281,1048.88241587933,1250.39878833194,1243.14997204127,1208.95041977063,1630.69129551555,1537.07760842051,1590.87782968498
"Abt1",280.69390947278,231.38918272319,242.115598445229,355.822670363863,427.775940949562,394.873898717652,164.384203176971,166.516740912222,178.167093800699
"Abtb1",104.038289829463,140.634742792837,149.718126247049,185.161640377433,239.885403350169,225.508553533067,234.521463199145,197.956964720824,238.49138540251
"Abtb2",210.171310326634,184.972789781712,226.716019745532,3572.72731402963,3421.02582610216,3627.78697945104,3179.19048944262,3091.6220078458,3177.54698786286
"Ac1576",40.4981262423414,37.4102271468631,46.1987360990895,43.5018311730114,18.9072239093729,24.3287236176753,35.0686300110871,53.5648257479876,46.2953865781344
"Acaa1a",397.998826864389,410.819716631293,394.400321142227,368.092417617789,304.878985538638,286.330362577255,409.864613254581,365.638158366698,586.408229989702
"Acaa1b",0,0.692781984201168,0,0,4.72680597734322,0,0,0,0
"Acaa2",1091.35467787551,978.90094367625,946.218557881353,378.131301734638,343.875134851719,401.423939691642,389.042614185498,454.136566124242,481.191442312124
"Acaca",1092.75116498731,1013.54004288631,911.997271882027,253.202966058297,243.430507833176,239.544355620187,424.111244196585,419.202984114685,364.751530615604
"Acacb",4.18946133541463,0,0,6.69258941123252,9.45361195468645,9.35720139141356,1.09589468784647,0,2.80578100473542
"Acad10",135.459249845073,173.195496050292,176.239622896527,51.3098521527827,46.0863582790964,35.5573652873715,115.06894222388,115.280820631538,105.216787677578
"Acad11",386.82692996995,358.168285832004,426.910542841587,220.855450570673,259.974328753877,276.973161185841,269.590093210232,260.837412338026,239.894275904878
"Acad9",997.091797828681,1061.34199979619,976.162183130762,392.631912125641,352.14704531207,481.895871657798,386.850824809805,360.98034743209,354.93129709903
"Acadl",550.914165607023,578.472956807975,604.86123003808,895.691549536619,902.819941672556,938.52729955878,1036.71637470276,1041.0207438848,951.159760605306
"Acadm",253.462410792585,214.762415102362,189.072605146274,123.812904107802,145.349283803304,180.593986854282,181.918518182514,151.378855374747,197.807560833847
"Acads",364.483136181072,315.215802811531,314.835831193795,384.82389114587,453.773373824949,387.388137604521,615.892814569718,598.528705097079,774.395557306975
"Acadsb",9.77540978263413,6.23503785781051,5.13319289989884,10.0388841168488,28.3608358640593,13.100081947979,16.4384203176971,16.3023382711267,22.4462480378833
"Acadvl",788.316974613852,805.705447625958,730.624456085601,868.921191891689,881.549314774511,820.626562026969,1231.78562913944,1041.0207438848,1356.59511578957
"Acan",0,1.38556396840234,1.71106429996628,3.34629470561626,0,0,0,0,0
"Acap1",325.381497050536,335.306480353365,325.957749143576,752.916308763659,771.651075801281,697.11150366031,626.851761448182,526.33263561066,736.517513743047
"Acap2",728.966272362145,746.818978968859,830.721717633629,1561.60419595426,1440.49412159535,1852.72587549989,744.112493047755,896.628604911966,636.91228807494
"Acap3",359.595431289755,344.31264614798,367.87882449275,178.469050966201,218.614776452124,234.86575492448,294.795671030701,277.139750609153,287.59255298538
"Acat1",557.896601166048,494.646336719634,577.484201238619,205.239408611131,163.074806218341,279.780321603266,231.233779135606,241.041715865944,168.346860284125
"Acat2",2579.3116955036,3201.3455489936,3119.27021883853,1052.96740070058,1019.8083896118,1028.35643291635,1461.92351358719,1711.7455184683,1548.79111461395
"Acbd3",1034.09870629151,1150.71087575814,1178.92330267677,1295.01605107349,1093.07388226062,1193.04317740523,1018.08616500937,1084.10549502992,1008.67827120238
"Acbd4",72.6173298138535,50.5730848466853,71.0091684486006,131.620925087573,114.625044950573,143.165181288628,99.726416594029,101.307387827716,152.91506475808
"Acbd5",177.353863199219,193.286173592126,194.205798046173,271.049871154917,211.524567486109,250.772997289883,412.056402630274,278.304203342805,291.801224492483
"Acbd6",578.145664287218,613.112056018034,556.095897489041,320.128860170622,350.965343817734,301.301884803517,306.850512597012,296.935447081235,368.960202122707
"Acbd7",0,0,0,0,0,0,0,0,0
"Accs",83.7892267082925,85.2121840567437,82.9866185483646,18.9623366651588,15.3621194263655,9.35720139141356,15.3425256298506,15.1378855374747,32.2664815544573
"Accsl",18.8525760093658,51.2658668308864,52.1874611489715,1.11543156853875,1.18170149433581,1.87144027828271,6.57536812707884,11.644527336519,2.80578100473542
"Acd",511.114282920584,501.574156561646,485.942261190423,459.557806237967,477.407403711665,468.79578970982,350.686300110871,388.927213039736,336.69372056825
"Ace",34.9121777951219,30.4824073048514,41.9210753491738,52.4252837213214,55.5399702337829,71.1147305747431,62.4659972072489,78.0183331546775,51.9069485876052
"Ace2",0,0,0,0,0,2.80716041742407,3.28768406353942,0,0
"Ace3",0,0,0,0,0,0,0,0,0
"Acer1",0,2.0783459526035,4.2776607499157,1.11543156853875,0,0,1.09589468784647,0,1.40289050236771
"Acer2",173.862645419707,239.009784549403,165.117704946746,292.243070957154,252.884119787862,247.030116733318,143.562204107888,109.458556963279,127.663035715461
"Ache",2.79297422360975,1.38556396840234,1.71106429996628,0,5.90850747167903,2.80716041742407,1.09589468784647,0,4.20867150710312
"Acin1",1781.91755466302,2210.66731158593,2230.37231500605,5516.92453799268,5546.90681441227,4463.38506370427,3558.3700514375,3406.02424593182,3741.50896981468
"Ackr2",0,0,0,0,0,0,0,0,0
"Ackr3",562.784306057365,514.737014261468,484.231196890457,487.443595451435,460.863582790964,391.131018161087,140.274520044348,114.116367897887,131.871707222565
"Acly",6039.10851500018,6089.55364112827,5695.27752243776,4372.49174867192,4473.92185755536,4377.29881090326,4717.82663117906,4858.09680479574,4647.77623434422
"Acmsd",0,0.692781984201168,0,0,2.36340298867161,0,0,0,0
"Acnat2",0,0,0,0,0,0,0,0,0
"Aco1",842.779971974242,985.135981534061,921.408125531842,236.471492530216,200.889254037087,263.873079237862,324.384827602556,303.922163483147,303.024348511425
"Aco2",4581.17597027589,5073.24247030515,5068.17245650012,3436.6446626679,3122.0553480352,2927.8683153733,3730.42551742939,3628.43471805933,3999.64082225034
"Acot1",0,0,0,1.11543156853875,0,0,0,0,0
"Acot11",50.2735360249755,49.8803028624841,64.1649112487355,7.80802097977128,25.9974328753877,35.5573652873715,12.0548415663112,20.9601492057343,18.2375765307802
"Acot12",0,0,0,0,0,0,3.28768406353942,0,0
"Acot13",120.097891615219,94.2183498513589,96.6751329480948,6.69258941123252,18.9072239093729,12.1643618088376,18.63020969339,36.098034743209,16.8346860284125
"Acot2",32.8174471274146,21.4762415102362,28.2325609494436,35.6938101932401,23.6340298867161,14.9715222262617,15.3425256298506,10.4800746028671,22.4462480378833
"Acot3",61.4454329194145,56.1153407202946,52.1874611489715,15.6160419595426,31.9059403470668,25.2644437568166,4.38357875138589,3.49335820095571,18.2375765307802
"Acot4",4.18946133541463,2.0783459526035,0,0,0,0,1.09589468784647,0,0
"Acot5",0,0,0,0,0,0,0,0,0
"Acot6",2.09473066770731,3.46390992100584,0.85553214998314,0,1.18170149433581,3.74288055656542,0,0,1.40289050236771
"Acot7",564.879036725072,550.068895455727,478.242471840575,638.026857204167,537.674179922792,642.839735590112,1560.55403549338,1187.74178832494,1541.77666210211
"Acot8",111.020725388488,118.4657192984,137.740676147286,75.8493466606353,139.440776331625,108.543536140397,103.014100657568,161.858929977615,134.6774882273
"Acot9",1077.38980675746,971.280341850038,983.006440330628,746.223719352426,770.469374306945,869.28400926232,997.26416594029,1112.05236063757,942.7424175911
"Acox1",615.152572750048,611.726492049631,587.750587038417,1182.35746265108,1087.16537478894,1208.01469963149,1432.33435701534,1405.49444951785,1242.96098509779
"Acox2",0,1.38556396840234,0,0,0,0,0,0,0
"Acox3",279.995665916877,335.306480353365,284.036673794402,321.244291739161,400.596806579838,418.266902196186,289.316197591469,391.25611850704,286.189662483012
"Acoxl",0,0.692781984201168,0,0,1.18170149433581,0,0,5.82226366825952,5.61156200947083
"Acp1",768.766155048584,675.462434596139,661.326351936967,468.481258786277,433.684448421241,436.045584839872,478.905978588909,427.354153250249,527.486828890258
"Acp2",204.585361879414,184.280007797511,164.262172796763,87.0036623460228,126.442059893931,104.800655583832,99.726416594029,39.5913929441647,82.7705396396948
"Acp5",809.962524846828,841.037328820218,840.988103433426,1407.67463949591,1213.60743468287,1424.16605177314,1166.03194786865,1088.76330596453,1409.90495487955
"Acp6",277.90093524917,277.112793680467,212.171973195819,146.121535478577,127.623761388267,111.350696557821,101.918205969722,144.392138972836,110.828349687049
"Acpp",664.727865219121,850.736276599034,851.254489233224,847.727992089453,843.734866955765,1031.16359333377,3641.65804771383,3515.4828028951,3978.59746471482
"Acpt",3.49121777951219,1.38556396840234,4.2776607499157,23.4240629393138,15.3621194263655,7.48576111313085,20.821999069083,0,2.80578100473542
"Acr",0,0,0,0,0,0,0,0,0
"Acrbp",17.4560888975609,24.940151431242,10.2663857997977,81.426504503329,86.2642090865138,67.3718500181776,36.1645246989336,29.1113183412976,50.5040580852375
"Acrv1",0,0.692781984201168,0,0,0,0,3.28768406353942,0,0
"Acsbg1",1.39648711180488,1.38556396840234,3.42212859993256,2.23086313707751,3.54510448300742,0,0,0,1.40289050236771
"Acsbg2",0.698243555902438,0,0,0,2.36340298867161,3.74288055656542,9.86305219061825,3.49335820095571,5.61156200947083
"Acsf2",26.5332551242926,16.626767620828,19.6772394496122,17.8469050966201,17.7255224150371,29.007324313382,16.4384203176971,9.31562186921523,16.8346860284125
"Acsl1",470.616156678243,439.916559967742,548.396108139193,527.599131918831,453.773373824949,486.574472353505,535.892502356925,656.751341779674,453.13363226477
"Acsl3",967.765568480779,886.068157793294,947.929622181319,2491.87412411558,2221.59880935131,2357.07903049708,2407.6806291987,2129.78404984933,1794.2969525283
"Acsl4",2845.34249030243,3073.87366390058,2848.06652729387,2429.40995627741,2470.93782465617,2552.64453957762,2444.94104858548,2608.37412338026,2118.36465857524
"Acsl5",3254.51321406126,3197.18885708839,3218.51194823657,2760.69313213342,3007.43030308463,2458.13680552434,2532.6126236132,2671.25457099747,2546.24626179739
"Acsl6",2.79297422360975,0,0.85553214998314,0,0,0,0,0,0
"Acsm1",0.698243555902438,0,0,0,3.54510448300742,0,1.09589468784647,0,0
"Acsm2a",0,0,0,0,0,0,0,0,0
"Acsm3",9.77540978263413,15.2412036524257,3.42212859993256,3.34629470561626,0,5.61432083484814,5.47947343923236,0,2.80578100473542
"Acsm4",0,2.0783459526035,0,0,0,0,0,4.65781093460761,0
"Acsm5",0,0,0,0,0,0,0,0,0
"Acss1",0,0,0.85553214998314,0,0,0,0,0,0
"Acss2",412.661941538341,474.5556591778,542.407383089311,148.352398615654,135.895671848618,85.1505326618634,173.151360679743,142.063233505532,129.065926217829
"Acss3",2.09473066770731,0,0.85553214998314,0,0,0,0,0,0
"Acta1",0,1.38556396840234,0,1.11543156853875,0,6.55004097398949,2.19178937569295,1.1644527336519,0
"Acta2",3.49121777951219,0,0,0,0,0,3.28768406353942,0,0
"Actb",62992.0423957384,66141.2815956539,64671.3862815255,57513.8825369952,59732.6471356863,63984.5431144859,116457.440793381,116916.876722319,135529.042762237
"Actbl2",0,0,0,0,0,0,0,0,0
"Actc1",0,0,0,0,0,0,0,0,0
"Actg1",70033.1304134586,74483.7622494044,67278.1927425241,77830.3531263601,83361.9502164251,87852.8924237037,108479.327465859,114442.414663309,108561.278635223
"Actg2",0,0,0,0,0,0,0,0,0
"Actl11",0,0,1.71106429996628,4.46172627415502,10.6353134490223,0,1.09589468784647,1.1644527336519,0
"Actl6a",923.776224458925,861.128006362052,852.96555353319,875.613781302922,955.996508917667,998.413388463827,471.234715773983,528.661541077964,483.997223316859
"Actl6b",0,0,0,0,0,0,0,0,0
"Actl7a",2.79297422360975,1.38556396840234,5.13319289989884,7.80802097977128,5.90850747167903,6.55004097398949,3.28768406353942,2.32890546730381,1.40289050236771
"Actl7b",1.39648711180488,7.62060182621285,6.84425719986512,0,8.27191046035064,5.61432083484814,0,1.1644527336519,0
"Actl9",0,0,0,0,0,0,0,0,0
"Actl9b",0,0,0,0,0,0,0,0,0
"Actn1",18993.6212076581,20777.2244881772,19972.3980413564,20287.4693685829,21387.6153459837,20612.0432250058,36634.6635200197,36615.0517569505,37128.9000356638
"Actn2",0,0,0,0,0,0,0,0,0
"Actn3",2.79297422360975,0,0,8.92345254831003,10.6353134490223,1.87144027828271,0,0,0
"Actn4",26448.0694104725,27981.4643418852,25488.0138122977,23699.5745367429,24093.7117680127,21889.3012149337,38384.8073365105,38350.0863300918,42106.3555380644
"Actr10",1544.51474565619,1401.49795403896,1263.6209855251,1702.14857359014,1623.6578532174,1674.00332892389,1711.78750241619,1530.0908920186,1870.05303965616
"Actr1a",3052.72082640546,3087.0365216004,2846.35546299391,3427.72121011959,3904.3417372855,3743.81627670457,4041.65960877779,3779.81357343408,4413.49352044881
"Actr1b",1346.2135757799,1345.38261331867,1371.41803642297,967.0791699231,907.546747649899,892.677012740854,1505.75930110105,1398.50773311594,1609.11540621576
"Actr2",5434.42959558867,5893.49633959934,6053.7454932807,10382.4370399587,9886.11470161335,10559.6017702102,13483.888239263,13087.2842735137,13592.6060774407
"Actr3",8318.87372502164,8059.13282221219,7834.96342954559,13357.2930332516,13643.9254536012,14389.5042997158,15422.5259420634,14355.3733004607,13918.07667399
"Actr3b",58.6524586958048,27.0184973838456,21.3883037495785,30.1166523505464,28.3608358640593,41.1716861222197,59.1783131437095,55.8937312152914,71.5474156207531
"Actr5",171.069671196097,184.280007797511,201.050055246038,240.933218804371,229.250089901146,257.323038263873,145.753993483581,107.129651495975,178.167093800699
"Actr6",397.998826864389,321.450840669342,339.646263543306,379.246733303176,326.149612436682,418.266902196186,238.905041950531,308.579974417754,249.714509421452
"Actr8",592.80877896117,553.532805376733,543.262915239294,673.720667397407,638.118806941335,682.139981434049,703.564389597435,603.186516031686,725.294389724105
"Actrt1",0,0,0,0,0,0,0,0,0
"Actrt2",0,0,0,0,0,0,0,0,0
"Actrt3",6.98243555902438,2.0783459526035,5.98872504988198,0,2.36340298867161,2.80716041742407,2.19178937569295,1.1644527336519,11.2231240189417
"Acvr1",330.269201941853,387.957911152654,386.700531792379,442.826332709885,451.409970836278,482.83159179694,204.93230662729,239.877263132292,206.224903848053
"Acvr1b",318.399061491512,333.920916384963,366.167760192784,809.803318759135,647.572418896022,862.73396828833,644.386076453726,595.035346896123,690.222127164912
"Acvr1c",0,0,0,0,0,0,1.09589468784647,1.1644527336519,0
"Acvr2a",187.129272981853,181.508879860706,195.916862346139,430.556585455959,348.601940829063,359.316533430281,381.371351370572,428.518605983901,326.873487051676
"Acvr2b",4.88770489131706,1.38556396840234,5.13319289989884,2.23086313707751,10.6353134490223,11.2286416696963,7.67126281492531,22.1246019393862,18.2375765307802
"Acvrl1",0,0,0.85553214998314,1.11543156853875,0,0,0,0,0
"Acy1",1268.01029751883,1147.93974782134,959.907072281083,1003.88841168488,1076.53006133992,1035.84219402948,709.043863036668,548.457237550047,721.085718217002
"Acy3",0,0,0,0,0,0,0,0,0
"Acyp1",80.2980089287803,83.1338381041402,79.564489948432,42.3863996044727,27.1791343697235,16.8429625045444,31.7809459475477,20.9601492057343,39.2809340662958
"Acyp2",16.0596017857561,11.0845117472187,6.84425719986512,1.11543156853875,2.36340298867161,0,2.19178937569295,0,5.61156200947083
"Ada",285.581614364097,248.015950344018,318.257959793728,140.544377635883,129.987164376939,92.6362937749943,83.2879962763319,129.254253435361,151.512174255712
"Adad1",0,0,0,0,0,0,0,0,0
"Adal",28.6279857919999,19.3978955576327,29.9436252494099,3.34629470561626,18.9072239093729,13.100081947979,17.5343150055436,18.6312437384305,4.20867150710312
"Adam10",1106.71603610536,1051.64305201737,1097.64774842837,3379.75765267242,3442.2964530002,3668.95866557326,3383.02690138206,3068.33295317277,3044.27239013793
"Adam11",0,0,0,0,0,0.935720139141356,0,0,0
"Adam15",1033.40046273561,1098.05944495885,929.963447031673,745.108287783888,926.453971559272,752.31899186965,875.619855589332,923.41101778596,878.209454482185
"Adam17",1518.6797340878,1620.41706104653,1769.24048616513,3241.44413817362,3267.4046318385,3722.29471350432,1831.24002339146,1955.11613980155,1710.12352238624
"Adam19",8.37892267082925,20.0906775418339,5.13319289989884,41.2709680359339,36.63274632441,39.300245843937,16.4384203176971,9.31562186921523,11.2231240189417
"Adam1a",22.343793788878,26.3257153996444,22.2438358995616,29.0012207820076,47.2680597734322,30.8787645916648,4.38357875138589,2.32890546730381,8.41734301420625
"Adam2",0,0,0,4.46172627415502,0,0,0,0,1.40289050236771
"Adam23",0.698243555902438,0,0,0,0,0,0,0,0
"Adam26a",0,0,0,0,0,0,0,0,0
"Adam28",74.7120604815608,103.224515645974,138.596208297269,146.121535478577,113.443343456237,119.772177810094,142.466309420041,208.437039323691,113.634130691784
"Adam30",0,0,0,0,0,7.48576111313085,0,0,0
"Adam32",23.0420373447804,20.783459526035,21.3883037495785,6.69258941123252,3.54510448300742,0,9.86305219061825,8.15116913556333,8.41734301420625
"Adam34",0,0,0,0,0,0,0,0,0
"Adam3a",0,0,0,0,0,0,0,0,0
"Adam4",10.4736533385366,15.9339856366269,7.69978934984826,0,1.18170149433581,0,1.09589468784647,2.32890546730381,1.40289050236771
"Adam4l1",4.88770489131706,8.31338381041402,5.98872504988198,0,0,0,0,0,0
"Adam5",0,0,0,0,0,0,0,0,0
"Adam6",0,0,0,0,0,0,0,0,0
"Adam7",0,0,0,0,0,1.87144027828271,2.19178937569295,0,0
